SubjectID,StimID,CueText,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-20-1,2356991,baseball,How is the player on the left (from your perspective) reaching the base?,0,23595,3,1,44
Encode-Decode_Experiment-20-1,2344622,cat,What is the cat resting its head on?,1,5493,4,4,45
Encode-Decode_Experiment-20-1,2369373,chef,What tool is the chef using?,0,2902,1,3,46
Encode-Decode_Experiment-20-1,2374670,spray-vehicle,Where is the man standing relative to the vehicle?,0,4153,1,3,47
Encode-Decode_Experiment-20-1,2356125,airport,Where is the luggage being moved to?,1,18212,1,1,48
Encode-Decode_Experiment-20-1,2410309,laptop,How many laptops or electronic devices are visible?,1,3916,4,4,49
Encode-Decode_Experiment-20-1,2348899,tie,Where is the woman located relative to the man? (from your perspective),0,6199,4,1,50
Encode-Decode_Experiment-20-1,2348899,tie,What is the woman doing?,1,6727,4,4,51
Encode-Decode_Experiment-20-1,2347400,wine,What are the men doing with the wine?,1,3201,3,3,52
Encode-Decode_Experiment-20-1,2383555,boat,What is the woman at the back doing in the boat?,0,4817,2,4,53
Encode-Decode_Experiment-20-1,2386442,teeth,Who is brushing their teeth in the scene?,1,5648,1,1,54
Encode-Decode_Experiment-20-1,2387122,polar bear,Where is the polar bear located in the scene?,1,4534,3,3,55
Encode-Decode_Experiment-20-1,2409918,elephant,What is the elephant on the right (from your perspective) doing with its trunk?,1,4088,2,2,56
Encode-Decode_Experiment-20-1,2362704,bears,What are the bears doing with the pumpkins?,1,9845,4,4,57
Encode-Decode_Experiment-20-1,2367132,video game,In which hand(s) are the men holding the controllers?,0,4747,2,4,58
Encode-Decode_Experiment-20-1,2356991,baseball,What is the current action of the gloved player on the base?,1,11460,2,2,59
Encode-Decode_Experiment-20-1,2385550,tangerines,Where are the tangerines in the scene?,1,4025,4,4,60
