SubjectID,StimID,CueText,CueQuestion,FreeResponse,RT_ms,TrialIndex
Encode-Decode_Experiment-5-1,150472,pizza,Which description best matches the image?,"two women posed for a picture with one plastic plate infront of them containing a slice of pizza- the woman on the right had her mouth open as to say she was going to pose as if she was eating the pixxa, and the woman on the left did not",63136,14
Encode-Decode_Experiment-5-1,2408717,surfboard,Which description best matches the image?,"4 women about to enter the sea were walking on the becah holding their surfboards, the women closest to me relative to the image had green surfboards and the other two women had white ones,",45091,15
Encode-Decode_Experiment-5-1,2356991,baseball,Which description best matches the image?,"there were 2 men playing baseball, and the one with the glove was preparing to catch the ball, after the other man-who was on the floor- had just tossed it",45568,16
Encode-Decode_Experiment-5-1,2367132,video game,Which description best matches the image?,"two men stood up with Wii controllers in their hands, they were each holding one conroller in each hand and were in a living room setting. one of the men had brown hair, perhaps the other one did too but i remember the man to the right of the image definitely having brown hair.",99258,17
Encode-Decode_Experiment-5-1,2409918,elephant,Which description best matches the image?,"two elephants in a body of water eating leaves, there were 2 men in the picture also, who were stood on top of these elephants",32011,18
Encode-Decode_Experiment-5-1,2411268,apple,Which description best matches the image?,"little girl picking apples from a small tree, the apples were green and she had a red bag. the branches on the tree were relatively low",46732,19
Encode-Decode_Experiment-5-1,2348899,tie,Which description best matches the image?,a man had a tie on already but he out on another one that wasn't tied yet. he is sat down on a chair and a woman is touching his tie- there are 2 more men in the photograph whom the man sat down is looking at,55689,20
Encode-Decode_Experiment-5-1,2385550,tangerines,Which description best matches the image?,"two shildren a boy and a girl with tangerines in their mouths that are unchewed, the girl is earing pink",28094,21
Encode-Decode_Experiment-5-1,2345035,football,Which description best matches the image?,"2 girls running for the ball and are both really close to it, they are wearing blacl stripped uniform and have ponytails in their hair",40197,22
Encode-Decode_Experiment-5-1,2387122,polar bear,Which description best matches the image?,"the polar bear is within its enclosure and has its head poking up out of the water, with its paw up against the glass showing its claws. there is a photographer standing close to the left side of the glass panel",76710,23
Encode-Decode_Experiment-5-1,2362704,bears,Which description best matches the image?,"2 black bears are eating some pumpkis. there appears to be two pumpkins, and one bear is eating his while the other is looking around a little",33916,24
Encode-Decode_Experiment-5-1,2344622,cat,Which description best matches the image?,there is a cat laying on a blue cover on the side of a person which we can only see the hand of; this hand is on the keyboard of a computer,41848,25
Encode-Decode_Experiment-5-1,2349475,blender,Which description best matches the image?,"3 friends are around a blender, there are 2 boys and one girl and one of the boys is riding a bike to power the blender, whilist the girl is holding the top of the blender. the liquid inside the blender is green",68607,26
Encode-Decode_Experiment-5-1,2394020,horse ride,Which description best matches the image?,"2 men riding brown horses along the beach with cowboy hats on. the waters are blue and one horse is slightly ahead of the other,",42785,27
Encode-Decode_Experiment-5-1,2356125,airport,Which description best matches the image?,"4 workers, 2 of them are trying to get a large bag which had red, blue and green stripes loaded onto the conveyor belt. there are 3 women and 1 man",67707,28
Encode-Decode_Experiment-5-1,2385851,suitcase,Which description best matches the image?,2 men holding each a large red suitcae walking underneath a covered pathway. They are carrying it on their backs,38561,29
Encode-Decode_Experiment-5-1,2383555,boat,Which description best matches the image?,"s family is on a raft boat ,ade with sticks, with a girl at the front holding a younger boy, a man at the back of the image and a woman at the very back rowing",43155,30
