SubjectID,StimID,node_id,concept,content_type,evidence_type,status,recalled,matched_phrase
Encode-Decode_Experiment-5-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,smelling it
Encode-Decode_Experiment-5-1,2347400,2347400_005,red,object_attribute,literal,correct,1,red wine
Encode-Decode_Experiment-5-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-5-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat on a couch
Encode-Decode_Experiment-5-1,2347400,2347400_008,couch,object_identity,literal,correct,1,couch
Encode-Decode_Experiment-5-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a couch
Encode-Decode_Experiment-5-1,2347400,2347400_013,glass,object_identity,literal,correct,1,glasses
Encode-Decode_Experiment-5-1,2347400,2347400_014,each,object_attribute,literal,correct,1,on each hand
Encode-Decode_Experiment-5-1,2347400,2347400_016,holding,action_relation,literal,correct,1,holding the glasses
Encode-Decode_Experiment-5-1,2347400,2347400_020,right,spatial_relation,literal,correct,1,the man on the right
Encode-Decode_Experiment-5-1,2347400,2347400_022,left,spatial_relation,literal,correct,1,the man on the left
Encode-Decode_Experiment-5-1,2347400,2347400_034,hand,object_identity,literal,correct,1,each hand
Encode-Decode_Experiment-5-1,2347400,2347400_035,nose,object_identity,literal,correct,1,their noses
Encode-Decode_Experiment-5-1,2347400,2347400_036,brown,object_attribute,literal,correct,1,brown
Encode-Decode_Experiment-5-1,2347400,2347400_037,squinting,action_relation,literal,correct,1,squinting his eyes
Encode-Decode_Experiment-5-1,2347400,2347400_038,eye,object_identity,literal,correct,1,eyes
Encode-Decode_Experiment-5-1,2347400,2347400_039,lower,spatial_relation,literal,correct,1,held lower
Encode-Decode_Experiment-5-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-7-1,2347400,2347400_001,two,object_attribute,literal,correct,1,two men
Encode-Decode_Experiment-7-1,2347400,2347400_002,person,object_identity,literal,correct,1,men
Encode-Decode_Experiment-7-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,smelling
Encode-Decode_Experiment-7-1,2347400,2347400_005,red,object_attribute,literal,correct,1,red wine
Encode-Decode_Experiment-7-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-7-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat
Encode-Decode_Experiment-7-1,2347400,2347400_009,sofa,object_identity,literal,correct,1,sofa
Encode-Decode_Experiment-7-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a sofa
Encode-Decode_Experiment-7-1,2347400,2347400_013,glass,object_identity,literal,correct,1,glass of red wine
Encode-Decode_Experiment-7-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-4-1,2347400,2347400_001,two,object_attribute,literal,correct,1,two men
Encode-Decode_Experiment-4-1,2347400,2347400_002,person,object_identity,literal,correct,1,men
Encode-Decode_Experiment-4-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,are smelling red wine
Encode-Decode_Experiment-4-1,2347400,2347400_005,red,object_attribute,literal,correct,1,red wine
Encode-Decode_Experiment-4-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-4-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat on a sofa
Encode-Decode_Experiment-4-1,2347400,2347400_009,sofa,object_identity,literal,correct,1,sofa
Encode-Decode_Experiment-4-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a sofa
Encode-Decode_Experiment-4-1,2347400,2347400_027,shirt,object_identity,literal,correct,1,shirt
Encode-Decode_Experiment-4-1,2347400,2347400_028,blue,object_attribute,literal,correct,1,blue
Encode-Decode_Experiment-4-1,2347400,2347400_029,face,object_identity,literal,correct,1,face on it
Encode-Decode_Experiment-4-1,2347400,2347400_030,wearing,action_relation,literal,correct,1,is wearing grey
Encode-Decode_Experiment-4-1,2347400,2347400_031,grey,object_attribute,literal,correct,1,grey
Encode-Decode_Experiment-4-1,2347400,2347400_032,short,object_attribute,literal,correct,1,short hair
Encode-Decode_Experiment-4-1,2347400,2347400_033,hair,object_identity,literal,correct,1,hair
Encode-Decode_Experiment-4-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-6-1,2347400,2347400_001,two,object_attribute,literal,correct,1,two men
Encode-Decode_Experiment-6-1,2347400,2347400_002,person,object_identity,literal,correct,1,men
Encode-Decode_Experiment-6-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,sniffing
Encode-Decode_Experiment-6-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-6-1,2347400,2347400_008,couch,object_identity,literal,correct,1,couch
Encode-Decode_Experiment-6-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a couch
Encode-Decode_Experiment-6-1,2347400,2347400_013,glass,object_identity,literal,correct,1,glasses
Encode-Decode_Experiment-6-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-8-1,2347400,2347400_001,two,object_attribute,literal,correct,1,2 men
Encode-Decode_Experiment-8-1,2347400,2347400_002,person,object_identity,literal,correct,1,men
Encode-Decode_Experiment-8-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,sniffing
Encode-Decode_Experiment-8-1,2347400,2347400_005,red,object_attribute,literal,correct,1,red wine
Encode-Decode_Experiment-8-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-8-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat on a sofa
Encode-Decode_Experiment-8-1,2347400,2347400_009,sofa,object_identity,literal,correct,1,sofa
Encode-Decode_Experiment-8-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a sofa
Encode-Decode_Experiment-8-1,2347400,2347400_013,glass,object_identity,literal,correct,1,a glass of red wine
Encode-Decode_Experiment-8-1,2347400,2347400_014,each,object_attribute,literal,correct,1,each
Encode-Decode_Experiment-8-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-17-1,2347400,2347400_001,two,object_attribute,literal,correct,1,Teo men
Encode-Decode_Experiment-17-1,2347400,2347400_002,person,object_identity,literal,correct,1,men
Encode-Decode_Experiment-17-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,smelling
Encode-Decode_Experiment-17-1,2347400,2347400_005,red,object_attribute,literal,correct,1,red wine
Encode-Decode_Experiment-17-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-17-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat
Encode-Decode_Experiment-17-1,2347400,2347400_009,sofa,object_identity,literal,correct,1,sofa
Encode-Decode_Experiment-17-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a sofa
Encode-Decode_Experiment-17-1,2347400,2347400_012,background,scene_gist,literal,correct,1,in the background
Encode-Decode_Experiment-17-1,2347400,2347400_042,man,object_attribute,latent,correct,1,men
Encode-Decode_Experiment-19-1,2347400,2347400_001,two,object_attribute,literal,correct,1,two
Encode-Decode_Experiment-19-1,2347400,2347400_002,person,object_identity,literal,correct,1,guys
Encode-Decode_Experiment-19-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,smelling
Encode-Decode_Experiment-19-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-19-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,sat
Encode-Decode_Experiment-19-1,2347400,2347400_008,couch,object_identity,literal,correct,1,couch
Encode-Decode_Experiment-19-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a couch
Encode-Decode_Experiment-19-1,2347400,2347400_042,man,object_attribute,latent,correct,1,guys
Encode-Decode_Experiment-18-1,2347400,2347400_001,two,object_attribute,literal,correct,1,two individuals
Encode-Decode_Experiment-18-1,2347400,2347400_002,person,object_identity,literal,correct,1,individuals
Encode-Decode_Experiment-18-1,2347400,2347400_004,smelling,action_relation,latent,correct,1,smelling wine
Encode-Decode_Experiment-18-1,2347400,2347400_005,red,object_attribute,literal,correct,1,wine is red
Encode-Decode_Experiment-18-1,2347400,2347400_006,wine,object_identity,literal,correct,1,wine
Encode-Decode_Experiment-18-1,2347400,2347400_007,sitting,action_relation,literal,correct,1,are sitting
Encode-Decode_Experiment-18-1,2347400,2347400_008,couch,object_identity,literal,correct,1,coach
Encode-Decode_Experiment-18-1,2347400,2347400_009,sofa,object_identity,literal,correct,1,sofa
Encode-Decode_Experiment-18-1,2347400,2347400_010,on,spatial_relation,literal,correct,1,on a coach
Encode-Decode_Experiment-18-1,2347400,2347400_018,behind,spatial_relation,literal,correct,1,behind them
Encode-Decode_Experiment-18-1,2347400,2347400_025,clothes,object_identity,literal,correct,1,t shirts and jeans
Encode-Decode_Experiment-18-1,2347400,2347400_026,living room,scene_gist,latent,correct,1,living room
Encode-Decode_Experiment-18-1,2347400,2347400_027,shirt,object_identity,literal,correct,1,t shirts
Encode-Decode_Experiment-18-1,2347400,2347400_030,wearing,action_relation,literal,correct,1,are wearing
