SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-18-1,2344622,encoding,0.983038,0.384615,0.254846,0.132008,13,5,False,0.136602,0.14159,16,7,26,23,0.8846,0.156326,1.0,2607.0,4.0,4.0,What is the cat resting its head on?,1.0,1644.0,2.0,2.0,Where is the cat located?,12.0,2.0,,,,
Encode-Decode_Experiment-18-1,2371471,encoding,0.546285,0.411765,0.335118,0.140306,17,7,False,0.311949,0.437809,18,8,26,26,1.0,0.350675,0.0,3685.0,1.0,2.0,What stunt is one motorcyclist performing?,1.0,5017.0,3.0,3.0,What is nearest to the motorcyclists?,13.0,1.0,,,,
Encode-Decode_Experiment-18-1,2362704,encoding,0.674641,0.214286,0.159214,0.081631,28,6,False,0.153377,0.193727,10,24,37,34,0.9189,0.179035,1.0,2440.0,4.0,4.0,What are the bears doing with the pumpkins?,1.0,1107.0,2.0,2.0,How many bears are in the scene?,15.0,2.0,,,,
Encode-Decode_Experiment-18-1,2397102,encoding,1.498719,0.409091,0.2445,0.109821,22,9,False,0.093926,0.11325,22,13,35,35,1.0,0.101103,1.0,1652.0,1.0,1.0,What are the couple doing with the cake?,1.0,2447.0,3.0,3.0,What is the man holding besides the cake knife?,16.0,2.0,,,,
Encode-Decode_Experiment-18-1,2385550,encoding,0.562837,0.25,0.19825,0.091945,24,6,False,0.15237,0.200356,15,27,43,42,0.9767,0.189965,1.0,3345.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),1.0,2195.0,4.0,4.0,Where are the tangerines in the scene?,17.0,2.0,,,,
Encode-Decode_Experiment-18-1,2408717,encoding,1.962992,0.518519,0.328222,0.096942,27,14,False,0.194741,0.134134,25,7,45,32,0.7111,0.180979,1.0,1787.0,2.0,2.0,How many surfers are in the scene?,1.0,2112.0,3.0,3.0,What are the surfers doing with the surfboards?,18.0,2.0,,,,
Encode-Decode_Experiment-18-1,150472,encoding,3.164777,0.48,0.19308,0.09066,25,12,False,0.06467,0.087093,29,12,41,41,1.0,0.071233,1.0,1787.0,2.0,2.0,Where is the pizza slice located?,1.0,1650.0,4.0,4.0,How many women are in the scene?,19.0,2.0,,,,
Encode-Decode_Experiment-18-1,2410309,encoding,0.053754,0.142857,0.137905,0.09213,21,3,False,0.339199,0.18019,6,21,31,27,0.871,0.213585,1.0,2139.0,2.0,2.0,What is the baby touching?,1.0,1821.0,4.0,4.0,How many laptops or electronic devices are visible?,21.0,2.0,,,,
Encode-Decode_Experiment-18-1,2387122,encoding,1.262319,0.590909,0.433091,0.125022,22,13,False,0.079121,0.151572,24,4,33,28,0.8485,0.13387,1.0,1854.0,3.0,3.0,Where is the polar bear located in the scene?,1.0,2714.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,22.0,2.0,,,,
Encode-Decode_Experiment-18-1,2348899,encoding,5.317694,0.653846,0.198538,0.085621,26,17,False,0.141692,0.061654,35,5,42,40,0.9524,0.131147,1.0,2630.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),1.0,2129.0,4.0,4.0,What is the woman doing?,24.0,2.0,,,,
Encode-Decode_Experiment-18-1,2374670,encoding,1.681049,0.55,0.3419,0.123792,20,11,False,0.223375,0.226093,21,9,31,30,0.9677,0.228681,1.0,2373.0,1.0,1.0,What vehicle sprays water in the scene?,1.0,4574.0,3.0,3.0,Where is the man standing relative to the vehicle?,25.0,2.0,,,,
Encode-Decode_Experiment-18-1,2347400,encoding,1.855788,0.5,0.299583,0.107995,24,12,False,0.108491,0.242445,23,11,37,34,0.9189,0.151607,1.0,1822.0,3.0,3.0,What are the men doing with the wine?,1.0,1132.0,1.0,1.0,What are the men sitting on in the scene?,26.0,2.0,,,,
Encode-Decode_Experiment-18-1,2412687,encoding,-0.296207,0.3,0.3443,0.149558,10,3,False,0.133386,0.106205,9,8,32,17,0.5312,0.086303,1.0,3405.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,2326.0,3.0,3.0,What is the human's body position?,27.0,2.0,,,,
Encode-Decode_Experiment-18-1,2356991,encoding,-0.330341,0.206897,0.238069,0.094364,29,6,False,0.188843,0.198502,12,22,39,34,0.8718,0.177111,1.0,3786.0,1.0,1.0,How is the player on the left (from your perspective) reaching the base?,1.0,2907.0,2.0,2.0,What is the current action of the gloved player on the base?,29.0,2.0,,,,
Encode-Decode_Experiment-18-1,2356125,encoding,-0.02539,0.222222,0.224333,0.083146,27,6,False,0.084706,0.165565,17,23,41,40,0.9756,0.135249,0.0,3810.0,3.0,1.0,Where is the luggage being moved to?,1.0,1424.0,2.0,2.0,How many uniformed staff are moving the luggage?,30.0,1.0,,,,
Encode-Decode_Experiment-18-1,2370664,encoding,1.0759,0.25,0.166625,0.077493,24,6,False,0.15592,0.147481,15,18,33,33,1.0,0.151317,1.0,2882.0,1.0,1.0,Where are the people located in the scene?,1.0,1594.0,4.0,4.0,How many donuts are in the scene?,31.0,2.0,,,,
Encode-Decode_Experiment-18-1,2367132,encoding,2.156886,0.363636,0.163409,0.092832,22,8,False,0.079407,0.045032,22,12,35,34,0.9714,0.067057,0.0,2665.0,1.0,4.0,In which hand(s) are the men holding the controllers?,1.0,1554.0,2.0,2.0,How many men are playing in the scene?,36.0,1.0,,,,
Encode-Decode_Experiment-18-1,2411268,encoding,1.393231,0.6875,0.500437,0.134265,16,11,False,0.220171,0.236472,18,4,29,22,0.7586,0.248005,1.0,3692.0,4.0,4.0,Where is the fruit branch relative to the child?,1.0,2046.0,2.0,2.0,What is the child holding while picking fruit?,39.0,2.0,,,,
Encode-Decode_Experiment-18-1,2360001,encoding,0.674193,0.185185,0.138259,0.069603,27,5,False,0.329722,0.227419,9,24,35,33,0.9429,0.243079,1.0,3224.0,4.0,4.0,What are the workers doing to the clock?,0.0,1863.0,2.0,4.0,Where are the men standing?,40.0,1.0,,,,
Encode-Decode_Experiment-18-1,2394020,encoding,0.9848,0.666667,0.506,0.163146,12,8,False,0.205404,0.48166,13,2,16,15,0.9375,0.23389,1.0,1352.0,2.0,2.0,What are the riders wearing on their heads?,1.0,1724.0,1.0,1.0,Where is the scene taking place?,51.0,2.0,,,,
Encode-Decode_Experiment-18-1,2348899,decoding,,1.0,1.0,0.0,6,6,False,0.164367,,16,0,16,16,1.0,0.164367,,,,,,,,,,,,,"three people, two men, one woman, the woman is pointing at the man's tie which is pink and white striped. the men are sat down at what appears to be a restaurant or bar, the table is brown, one man is holding beer, they are all laughing, the woman has blonde hair",58762.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2379478,decoding,2.293972,0.833333,0.333667,0.217817,6,5,False,0.608656,0.558563,9,1,10,10,1.0,0.603647,,,,,,,,,,,,,"two babies are lying down on a bed, they are holding and drinking from milk bottles, they are wearing bibs and nappies",22156.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2385851,decoding,-0.604881,0.0,0.0485,0.080181,8,0,False,,0.361098,0,16,16,16,1.0,0.361098,,,,,,,,,,,,,"two men are carrying red suitcases, the leftmost one has his suitcase tied to him, the right one is carrying ti above is head, they are walking on an enclosed sidewalk/passage area",33919.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2370664,decoding,,,,,0,0,True,,0.254335,0,23,23,23,1.0,0.254335,,,,,,,,,,,,,"three people: two men adn one woman in the middle, are eating donuts. they are on the street, and are pulling silly faces",20020.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2356991,decoding,,0.0,0.0,0.0,5,0,False,,0.063727,0,12,15,12,0.8,0.054936,,,,,,,,,,,,,"one individual is trying to tackle another to the right of him, the rightmost man is trying to catch the baseball",20923.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2344622,decoding,1.43743,1.0,0.6564,0.239038,5,5,False,0.136125,,13,0,13,13,1.0,0.136125,,,,,,,,,,,,,"a cat is lying on a blue blanket, it is brown/grey, a man has his hand placed on his keyboard to the right of the cat",25559.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,150472,decoding,0.295667,0.4,0.3312,0.232694,5,2,False,0.071536,0.121474,5,3,8,8,1.0,0.090263,,,,,,,,,,,,,"two women are eating one half-eaten pizza slice, they are both going in for a bite, they appear to be near a cafe/outside, the woman on the right is wearing glasses, they both have brown hair",27137.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2394020,decoding,0.787265,0.833333,0.667833,0.210221,6,5,False,0.202672,0.239253,10,1,11,11,1.0,0.205998,,,,,,,,,,,,,"two men are riding horses on a beach, they are wearing cowboy hats and checkered shirts, they are near the water",18028.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2356125,decoding,-1.09415,0.0,0.331667,0.303127,3,0,False,,0.040144,0,26,26,26,1.0,0.040144,,,,,,,,,,,,,,13597.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2367132,decoding,-0.328323,0.333333,0.400667,0.205082,9,3,False,0.069385,0.036996,7,10,17,17,1.0,0.050333,,,,,,,,,,,,,"two men have wii controllers in both hands, they are in a living room, there is a picture on the wall of three camels, there is a girl on the sofa behind them to their left, they have brown/shaved hair and are wearing t-shirts and jeans",40254.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2408717,decoding,1.514416,0.625,0.32875,0.19562,8,5,False,0.071526,0.03938,20,2,22,22,1.0,0.068603,,,,,,,,,,,,,"four women are walking on a beach carrying surfboards, the two women on the right have green surfboards, while the two on the left have white/multicoloured surfboards. they are wearing swimming costumes and are walking toward the water",38438.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2371471,decoding,1.201969,1.0,0.66475,0.278917,4,4,False,0.086639,,11,0,11,11,1.0,0.086639,,,,,,,,,,,,,"two men are on motorbikes doing tricks, the one on the left is mid-air sitting on his motorbike, while the one on the right is mid-handstand attempt, they are both heading towards a sandy ramp",33069.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2362704,decoding,-0.67707,0.0,0.067,0.098956,8,0,False,,0.137502,0,16,18,16,0.8889,0.126046,,,,,,,,,,,,,"two bears are eating pumpkins, the pumpkins are being ravaged, the bears are brown and we can see one clearly, the bear at the back is slightly obscured by the former bear",29027.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2349475,decoding,,0.0,0.0,0.0,10,0,False,,0.044024,0,17,17,17,1.0,0.044024,,,,,,,,,,,,,"three individuals are surrounding a blender, the man is using some kind of lever/pump to turn the blender, the woman on the right is holding the lid, the man at the back is watching, they are outside, the blender appears to hold some kind of greyish substance",39979.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2369373,decoding,1.879908,0.714286,0.336,0.201226,7,5,False,0.166763,0.316365,13,2,15,15,1.0,0.18671,,,,,,,,,,,,,"a chef is wearing a white hat and uniform, he is holding a pizza thingy and putting a pizza into a firey oven, the oven is a stone mouth that is open",29526.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2411268,decoding,0.574801,0.444444,0.336222,0.188278,9,4,False,0.094906,0.107676,11,5,19,16,0.8421,0.083814,,,,,,,,,,,,,,12737.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2386442,decoding,-0.17557,0.375,0.409375,0.195791,8,3,False,0.047223,0.057552,11,9,21,20,0.9524,0.050878,,,,,,,,,,,,,,2045.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2350974,decoding,0.453086,0.6,0.4874,0.248518,5,3,False,0.249818,0.401204,8,3,12,11,0.9167,0.302425,,,,,,,,,,,,,"a boy is between a red car and a motorcycle, he is drinking what appears to be water in a coca cola bottle, he is outside on a grey road, he is wearing a helmet",21316.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2383555,decoding,-1.083117,0.071429,0.198429,0.117254,14,1,False,0.214003,0.160356,2,16,19,18,0.9474,0.159874,,,,,,,,,,,,,"four individuals are on a boat on a lake, the backmost individual is rowing the boat and is a woman, the front individual is an older women and is holding a baby, the woman towards the left is sitting down, there is greenery around the lake, the boat is brown and wooden",35872.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2347400,decoding,,0.0,0.0,0.0,3,0,False,,0.110919,0,7,9,7,0.7778,0.109068,,,,,,,,,,,,,"two individuals are sitting on a coach smelling wine, they are in a living room, the sofa is greyish, they are wearing t shirts and jeans, the wine is red, there is a mario mushroom plushy behind them",25950.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2410309,decoding,1.531511,0.666667,0.337667,0.214821,6,4,False,0.139462,0.151155,6,6,12,12,1.0,0.145308,,,,,,,,,,,,,"an older lady on the left of the sofa, a baby is on the right, they both are looking at laptops, the woman has her laptop on her lap and is wearing a purple dress, the baby has its laptop in front of it, it is looking to the right of the image, its hand is on the keyboard",47243.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2409918,decoding,1.307519,0.545455,0.331182,0.163877,11,6,False,0.054617,0.074166,13,7,20,20,1.0,0.061459,,,,,,,,,,,,,"there are two elephants wading through deep water, two men are on their backs, the elephant on the right is eating greenery, the man on the right has one leg up on the elephant, the man on the left has a stick",32114.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2347025,decoding,,1.0,1.0,0.0,2,2,False,0.129792,,15,0,17,15,0.8824,0.12951,,,,,,,,,,,,,"a child is on an older lady's back (grandma?), the child is holding a pink umbrella with cartoon characters in rows on it, the child and the older lady are wearing rain jackets",41751.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2345035,decoding,-0.626981,0.125,0.239375,0.182422,8,1,False,0.246263,0.372311,3,18,21,21,1.0,0.354304,,,,,,,,,,,,,"two girls are chasing a football, the one on the left is taller and is wearing a jersey with the number 20, while the one on the right is closer to the football and is wearing a jersey with the number 3, there are a number of individuals in the background watching, one appears to be a coach wearing blue",38098.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2385550,decoding,0.757391,0.285714,0.198786,0.114774,14,4,False,0.284425,0.342843,7,8,21,15,0.7143,0.239762,,,,,,,,,,,,,"there are two children, one boy on the left with blonde hair, one girl on the right with brown hair and a fringe, they have tangerines in their mouths covering their teeth",25215.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2387122,decoding,0.175713,0.2,0.167,0.187806,5,1,False,0.082016,0.15173,5,9,27,14,0.5185,0.106561,,,,,,,,,,,,,"there is a polar bear in an enclosure of water, it is biting/pressing its mouth against the bannister, a woman is taking a picture of the bear with a black professional looking camera, it is very cute :)",30464.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2397102,decoding,,0.0,0.0,0.0,2,0,False,,0.066494,0,15,15,15,1.0,0.066494,,,,,,,,,,,,,"one woman on the left is cutting a cake wearing a pink dress, with a man on the right who is holding a beer bottle, they appear to be at a party/wedding, the man has a wedding ring on his left ring finger, he is weargin a blue shirt",42367.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2374670,decoding,-0.193424,0.625,0.66125,0.187412,8,5,False,0.151272,0.2339,17,1,18,18,1.0,0.155862,,,,,,,,,,,,,"a man is standing on the back of a red spray vehicle, there are eight spurts of water coming from the back, it is on a grey road in a residential-looking area",24601.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2412687,decoding,-1.179478,0.0,0.32175,0.27279,4,0,False,,0.050688,0,15,17,15,0.8824,0.047474,,,,,,,,,,,,,,5378.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-18-1,2360001,decoding,1.143904,0.272727,0.142182,0.114123,11,3,False,0.103597,0.195399,8,8,16,16,1.0,0.149498,,,,,,,,,,,,,"four workmen are lifting up a big clock, they are standing on scaffolding, it looks to be an urban, city area, they are men, and wearing building clothes",29332.0,30.0,Which description best matches the image?
