SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-17-1,2348899,encoding,1.655856,0.533333,0.3126,0.133305,15,8,False,0.192254,0.323675,24,3,27,27,1.0,0.206856,1.0,4247.0,4.0,4.0,What is the woman doing?,1.0,3688.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),13.0,2.0,,,,
Encode-Decode_Experiment-17-1,2394020,encoding,1.963007,0.777778,0.508833,0.137006,18,14,False,0.226276,0.411178,22,2,31,24,0.7742,0.251748,1.0,2364.0,2.0,2.0,What are the riders wearing on their heads?,1.0,4559.0,1.0,1.0,Where is the scene taking place?,14.0,2.0,,,,
Encode-Decode_Experiment-17-1,2411268,encoding,1.251015,0.555556,0.331222,0.179321,9,5,False,0.275319,0.126033,11,5,19,16,0.8421,0.235736,1.0,8444.0,4.0,4.0,Where is the fruit branch relative to the child?,1.0,7078.0,2.0,2.0,What is the child holding while picking fruit?,15.0,2.0,,,,
Encode-Decode_Experiment-17-1,2385851,encoding,2.258799,0.235294,0.080706,0.068438,17,4,False,0.086734,0.187767,7,16,26,23,0.8846,0.187731,1.0,2649.0,2.0,2.0,What are the men doing with the suitcases?,1.0,4148.0,3.0,3.0,Where are the men?,16.0,2.0,,,,
Encode-Decode_Experiment-17-1,2349475,encoding,0.258525,0.238095,0.210286,0.10757,21,5,False,0.069316,0.063664,10,20,40,30,0.75,0.088696,0.0,5735.0,2.0,1.0,What is the man doing to power the blender?,1.0,2613.0,3.0,3.0,Which part of the blender is the woman holding?,18.0,1.0,,,,
Encode-Decode_Experiment-17-1,2369373,encoding,3.347629,0.5,0.19775,0.090288,24,12,False,0.161985,0.246174,27,5,33,32,0.9697,0.171775,1.0,3057.0,3.0,3.0,What is the appearance of the oven?,1.0,2276.0,3.0,3.0,What tool is the chef using?,19.0,2.0,,,,
Encode-Decode_Experiment-17-1,2379478,encoding,3.270298,0.5,0.200875,0.091467,24,12,False,0.398334,0.282197,28,10,41,38,0.9268,0.392584,1.0,1887.0,2.0,2.0,How many babies are visible in the scene?,1.0,3674.0,4.0,4.0,What is the position of the babies?,20.0,2.0,,,,
Encode-Decode_Experiment-17-1,150472,encoding,2.186833,0.416667,0.209667,0.094657,24,10,False,0.077477,0.079872,25,12,39,37,0.9487,0.08374,1.0,2596.0,4.0,4.0,How many women are in the scene?,1.0,3503.0,2.0,2.0,Where is the pizza slice located?,21.0,2.0,,,,
Encode-Decode_Experiment-17-1,2383555,encoding,0.281654,0.15,0.1271,0.081306,20,3,False,0.138166,0.193258,7,20,31,27,0.871,0.174425,1.0,4208.0,4.0,4.0,What is the woman at the back doing in the boat?,0.0,4197.0,3.0,2.0,Who is holding the child in the boat?,24.0,1.0,,,,
Encode-Decode_Experiment-17-1,2370664,encoding,1.700012,0.428571,0.252429,0.103613,21,9,False,0.142808,0.086111,24,11,35,35,1.0,0.124989,1.0,3182.0,1.0,1.0,Where are the people located in the scene?,1.0,2497.0,4.0,4.0,How many donuts are in the scene?,25.0,2.0,,,,
Encode-Decode_Experiment-17-1,2345035,encoding,1.128184,0.346154,0.237923,0.095934,26,9,False,0.202954,0.162909,17,16,35,33,0.9429,0.184462,1.0,6694.0,2.0,2.0,Who runs toward the football in the scene?,1.0,5373.0,3.0,3.0,What are the people doing with the football?,26.0,2.0,,,,
Encode-Decode_Experiment-17-1,2386442,encoding,2.949678,0.733333,0.332267,0.13597,15,11,False,0.174991,0.073974,15,2,17,17,1.0,0.163107,1.0,3959.0,3.0,3.0,What is the person on the right wearing?,1.0,4322.0,1.0,1.0,Who is brushing their teeth in the scene?,28.0,2.0,,,,
Encode-Decode_Experiment-17-1,2397102,encoding,2.547407,0.37931,0.177069,0.079391,29,11,False,0.082392,0.15305,21,18,39,39,1.0,0.115003,1.0,2925.0,1.0,1.0,What are the couple doing with the cake?,1.0,2947.0,3.0,3.0,What is the man holding besides the cake knife?,31.0,2.0,,,,
Encode-Decode_Experiment-17-1,2367132,encoding,1.208243,0.454545,0.265364,0.156576,11,5,False,0.091841,0.095647,11,9,20,20,1.0,0.093554,1.0,2846.0,2.0,2.0,How many men are playing in the scene?,1.0,7539.0,4.0,4.0,In which hand(s) are the men holding the controllers?,32.0,2.0,,,,
Encode-Decode_Experiment-17-1,2347025,encoding,0.838812,0.6,0.471933,0.152676,15,9,False,0.162091,0.247614,18,3,22,21,0.9545,0.204968,1.0,3052.0,2.0,2.0,Who is holding the umbrella in the scene?,1.0,2085.0,1.0,1.0,Where is the baby in relation to the mother?,33.0,2.0,,,,
Encode-Decode_Experiment-17-1,2350974,encoding,1.356323,0.55,0.3855,0.121284,20,11,False,0.302902,0.239198,23,8,40,31,0.775,0.2918,1.0,4392.0,4.0,4.0,Between which two objects is the child standing?,0.0,6546.0,2.0,1.0,What is the child up against?,34.0,1.0,,,,
Encode-Decode_Experiment-17-1,2360001,encoding,0.585336,0.153846,0.117192,0.06262,26,4,False,0.174008,0.264647,7,23,32,30,0.9375,0.24587,1.0,3549.0,4.0,4.0,What are the workers doing to the clock?,1.0,7722.0,4.0,4.0,Where are the men standing?,38.0,2.0,,,,
Encode-Decode_Experiment-17-1,2374670,encoding,0.850184,0.5,0.39055,0.128737,20,10,False,0.174943,0.206008,28,8,36,36,1.0,0.181846,0.0,6783.0,4.0,1.0,What vehicle sprays water in the scene?,1.0,4202.0,3.0,3.0,Where is the man standing relative to the vehicle?,39.0,1.0,,,,
Encode-Decode_Experiment-17-1,2387122,encoding,0.284995,0.6,0.556733,0.151816,15,9,False,0.098685,0.149737,14,4,21,18,0.8571,0.135617,1.0,2912.0,3.0,3.0,Where is the polar bear located in the scene?,1.0,7204.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,40.0,2.0,,,,
Encode-Decode_Experiment-17-1,2408717,encoding,0.957388,0.375,0.279125,0.100142,24,9,False,0.174008,0.229241,19,16,42,35,0.8333,0.212978,1.0,2609.0,3.0,3.0,What are the surfers doing with the surfboards?,1.0,3557.0,2.0,2.0,How many surfers are in the scene?,50.0,2.0,,,,
Encode-Decode_Experiment-17-1,2394020,decoding,1.3108,1.0,0.65925,0.259956,4,4,False,0.157368,,9,0,9,9,1.0,0.157368,,,,,,,,,,,,,"Two men were ridign a horse along a beach wearing cowboy hats, the horses were brown and white",30171.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2385550,decoding,-0.37788,0.4,0.501,0.267281,5,2,False,0.238673,0.347052,3,5,8,8,1.0,0.30641,,,,,,,,,,,,,Two kids had teangerines in their mouths. One way a blonde young boy and one was a rbown haired young girl with a fringe.,30181.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2349475,decoding,0.921326,0.333333,0.174667,0.172216,6,2,False,0.088422,0.060155,3,5,8,8,1.0,0.070756,,,,,,,,,,,,,One woman was powerign a blender by using a bicyclre while another was holding down the lid of the blender. The woman in the background was hvaing a cigarate and a beer,37886.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2409918,decoding,-0.028865,0.666667,0.675333,0.300245,3,2,False,0.08667,0.131117,6,2,8,8,1.0,0.097782,,,,,,,,,,,,,Two men were riding on elephants in a stream or river. One of the elephants was using their trunk to eat some food.,22347.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2408717,decoding,0.325875,0.142857,0.101714,0.126253,7,1,False,0.079533,0.166454,2,7,10,9,0.9,0.173022,,,,,,,,,,,,,4 people in total were walking down a beach towards the water with their surfboards. Two of the surfboards were green while two of them were white,30183.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2410309,decoding,-0.552201,0.285714,0.406,0.21783,7,2,False,0.090971,0.171189,4,7,11,11,1.0,0.142019,,,,,,,,,,,,,A mother and her child were both on a laptop each while sitting on a sofa. The kid had their hands on the keyboard and a bottle of coke by their side.,36226.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2367132,decoding,-0.664706,0.333333,0.497833,0.247478,6,2,False,0.048522,0.052139,3,5,8,8,1.0,0.050783,,,,,,,,,,,,,"Two men were playign the wii, with controllers in both hands. There was a girl in the baclground on the sofa.",30792.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2360001,decoding,-0.300392,0.142857,0.195857,0.176436,7,1,False,0.127645,0.289444,2,8,10,10,1.0,0.257084,,,,,,,,,,,,,4 men were standing on scaffolding while trying to raise a big clock up.,21106.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2350974,decoding,-0.621856,0.5,0.6605,0.258098,4,2,False,0.158233,0.081848,10,2,14,12,0.8571,0.156343,,,,,,,,,,,,,A kid was stood in between a blue motorcycle and a red car while sipping his drink. He was lent against the car and had a red hat on.,29839.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2385851,decoding,0.410392,0.5,0.3445,0.378906,2,1,False,0.146766,0.144815,4,5,9,9,1.0,0.145682,,,,,,,,,,,,,There were a total of 4 airport staff present but 2 were overseeign the other 2 help move baggage onto the conveyor belt.,27222.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2362704,decoding,0.193319,0.25,0.222833,0.140528,12,3,False,0.199083,0.238161,5,10,16,15,0.9375,0.215437,,,,,,,,,,,,,2 black bears eating pumpkin,7590.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,150472,decoding,,0.0,0.0,0.0,2,0,False,,0.197314,0,7,7,7,1.0,0.197314,,,,,,,,,,,,,2 girls taking a photo of them eating a slice of pizza on a paper plate outside,19608.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2411268,decoding,,,,,0,0,True,,,0,0,1,1,1.0,0.082577,,,,,,,,,,,,,One young girl reaching for some appples above her head. She had a red bag to collect them,22977.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2356125,decoding,,,,,0,0,True,,,0,0,1,1,1.0,0.151561,,,,,,,,,,,,,Two women moving baggage onto a conveyor belt,19043.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2347400,decoding,,0.0,0.0,0.0,1,0,True,,0.25686,0,5,5,5,1.0,0.25686,,,,,,,,,,,,,Teo men sat on a sofa smelling red wine. There was a toad plushie in the background.,24969.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2386442,decoding,1.356742,0.833333,0.5055,0.241633,6,5,False,0.114075,,7,0,7,7,1.0,0.114075,,,,,,,,,,,,,,7172.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2356991,decoding,0.440218,0.4,0.299,0.229432,5,2,False,0.099134,0.206782,4,3,8,7,0.875,0.146349,,,,,,,,,,,,,One man slidign head first with his arm stretched out to try and get to base safely befor ethe catcher catches the ball,24270.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2397102,decoding,,,,,0,0,True,,0.045494,0,2,2,2,1.0,0.045494,,,,,,,,,,,,,A man and a woman cutting into a very colourful cake together. The man was holding a bottle of beer and the woman was holding a glass of wine. The woman was also wearing a very bright pink dress,37180.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2374670,decoding,1.250858,1.0,0.6645,0.268216,4,4,False,0.207629,,6,0,6,6,1.0,0.207629,,,,,,,,,,,,,A man was standing on the back of a	 red truck that was spraying some fluid oto a mud track.,19605.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2348899,decoding,,,,,0,0,True,,0.103306,0,2,2,2,1.0,0.103306,,,,,,,,,,,,,A man talkign to his two friends while a woman plays with his white and pink tie,20813.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2371471,decoding,,,,,0,0,True,,0.089209,0,5,5,5,1.0,0.089209,,,,,,,,,,,,,"Two bike stuntmen in the air, one of them doing a handstand, with a dirt ramp underneath them",20046.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2370664,decoding,,,,,0,0,True,,0.209919,0,3,3,3,1.0,0.209919,,,,,,,,,,,,,2 men and onw woman in the streets all eating one donut each,11807.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2412687,decoding,,,,,0,0,True,,0.083458,0,6,6,6,1.0,0.083458,,,,,,,,,,,,,A man playing frisbee with his dog at night using a red frisbee,25231.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2345035,decoding,,1.0,1.0,0.0,2,2,False,0.095892,,5,0,5,5,1.0,0.095892,,,,,,,,,,,,,"2 girls chasing after a ball, one was wearing blue and one was wearing black and white",27128.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2387122,decoding,,,,,0,0,True,,,0,0,1,1,1.0,0.234044,,,,,,,,,,,,,A polar bear in its ensclosure in the water pressed up against the glass,27643.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2383555,decoding,,0.0,0.0,0.0,1,0,True,,0.23556,0,4,4,4,1.0,0.23556,,,,,,,,,,,,,,8642.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2344622,decoding,,,,,0,0,True,,0.127559,0,4,4,4,1.0,0.127559,,,,,,,,,,,,,A cat laying down on a blue blanket besides a mans keyboard,18226.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2347025,decoding,,,,,0,0,True,,0.098538,0,3,3,3,1.0,0.098538,,,,,,,,,,,,,A baby holding a colourful umbrella on their mothers back,12603.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2369373,decoding,,0.0,0.0,0.0,2,0,False,,0.37268,0,4,4,4,1.0,0.37268,,,,,,,,,,,,,A pizza chef putting a pizza into a oven that looked like an open mouth,23467.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-17-1,2379478,decoding,,0.0,0.0,0.0,6,0,False,,0.424713,0,16,17,16,0.9412,0.403134,,,,,,,,,,,,,2 babies lying on their backs on their bed while drinking some milk fromm bottles,18017.0,30.0,Which description best matches the image?
