SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation,MeaningAtFixation
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,6528,6696,168,1338.5,792.6,0.0372,713.87,563.63,30.0,man in a gray shirt eating a doughnut,polygon,,0.037992,0.519422
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,6720,7090,370,1319.5,686.0,0.0456,703.73,487.82,30.0,man in a gray shirt eating a doughnut,polygon,,0.044807,0.702194
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,7106,7252,146,1277.8,749.1,0.0209,681.49,532.69,30.0,man in a gray shirt eating a doughnut,polygon,,0.021412,0.628412
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,7306,7456,150,599.4,793.1,0.0388,319.68,563.98,20.0,man in a blue shirt eating a donut,polygon,,0.037799,0.560209
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,7484,7620,136,470.2,781.0,0.0062,250.77,555.38,20.0,man in a blue shirt eating a donut,polygon,,0.006839,0.480404
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,7682,8018,336,868.2,594.5,0.055,463.04,422.76,33.0,smiling woman in a red shirt with a donut,polygon,,0.05445,0.875169
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,8046,8330,284,871.6,501.0,0.0958,464.85,356.27,33.0,smiling woman in a red shirt with a donut,polygon,,0.09325,0.901499
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,8360,8540,180,906.7,622.6,0.0758,483.57,442.74,33.0,smiling woman in a red shirt with a donut,polygon,,0.073552,0.890334
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,8568,8818,250,941.6,505.7,0.2626,502.19,359.61,33.0,smiling woman in a red shirt with a donut,polygon,,0.258553,0.9567
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,8864,9050,186,1292.4,569.0,0.262,689.28,404.62,4.0,hand of the woman holding a donut,polygon,,0.258205,0.810601
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,9138,9346,208,355.3,641.6,0.0498,189.49,456.25,20.0,man in a blue shirt eating a donut,polygon,,0.049217,0.608647
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,9424,9718,294,832.7,510.9,0.0323,444.11,363.31,33.0,smiling woman in a red shirt with a donut,polygon,,0.031419,0.871774
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,9742,10032,290,913.9,478.1,0.1367,487.41,339.98,33.0,smiling woman in a red shirt with a donut,polygon,,0.1287,0.935735
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,2,2,10070,10150,80,1038.8,590.0,0.302,554.03,419.56,33.0,smiling woman in a red shirt with a donut,polygon,,0.297078,0.982429
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,10158,10396,238,781.9,678.9,0.0534,417.01,482.77,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.051273,0.450833
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,10426,10674,248,942.5,591.6,0.0375,502.67,420.69,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.035903,0.432108
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,10730,10918,188,262.9,773.5,0.0245,140.21,550.04,10.0,left elephant with man standing on its back,polygon,,0.023502,0.567412
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,10932,11232,300,222.7,785.1,0.0363,118.77,558.29,3.0,curled trunk of left elephant,polygon,,0.033957,0.575939
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,11278,11512,234,3.3,1030.1,0.0176,1.76,732.52,,,none,,0.017746,0.476729
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,11622,11800,178,1353.2,799.0,0.0239,721.71,568.18,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.02302,0.147526
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,11824,12232,408,1476.5,836.0,0.0189,787.47,594.49,,,none,,0.01704,0.164167
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,12274,12420,146,1119.1,770.7,0.0122,596.85,548.05,16.0,green water in river,polygon,,0.011829,0.154773
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,12470,12604,134,910.2,583.3,0.0397,485.44,414.79,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.037245,0.459469
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,12624,13150,526,842.5,648.2,0.0158,449.33,460.94,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.015229,0.413195
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,13174,13352,178,887.4,570.3,0.0749,473.28,405.55,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.073704,0.488858
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,13390,13506,116,988.6,347.7,0.0371,527.25,247.25,16.0,green water in river,polygon,,0.036459,0.775649
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,13518,13666,148,991.6,324.9,0.0258,528.85,231.04,16.0,green water in river,polygon,,0.024392,0.783108
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,13728,14014,286,145.8,472.4,0.0313,77.76,335.93,16.0,green water in river,polygon,,0.029812,0.50256
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,14050,14226,176,134.4,643.3,0.1422,71.68,457.46,,,none,,0.13626,0.618735
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,14270,14472,202,166.1,864.8,0.1988,88.59,614.97,3.0,curled trunk of left elephant,polygon,,0.193305,0.537658
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,14940,15142,202,1244.4,811.4,0.0184,663.68,577.0,16.0,green water in river,polygon,,0.017945,0.134401
Encode-Decode_Experiment-9-1,2409918,elephant,encoding,3,3,15178,15230,52,1456.0,854.9,0.0089,776.53,607.93,16.0,green water in river,polygon,,0.008327,0.135721
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,15238,15466,228,782.0,668.8,0.0583,417.07,475.59,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.055148,0.903705
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,15502,15690,188,583.9,738.4,0.0491,311.41,525.08,15.0,hair in feathered blonde color on a person's head.,polygon,,0.048045,0.745605
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,15736,15880,144,864.3,942.6,0.1793,460.96,670.29,14.0,camera in black color,polygon,,0.175307,0.813205
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,15916,16042,126,883.4,747.2,0.0077,471.15,531.34,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.00765,0.713674
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,16086,16474,388,997.3,1061.4,0.4202,531.89,754.77,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.407067,0.808902
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,16536,16926,390,874.5,567.8,0.1917,466.4,403.77,16.0,black rail in front of polar bear,polygon,,0.18847,0.853173
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,16944,17224,280,849.2,493.5,0.1548,452.91,350.93,,,none,,0.150786,0.912144
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,17240,17570,330,864.0,558.0,0.1591,460.8,396.8,16.0,black rail in front of polar bear,polygon,,0.153436,0.87042
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,17602,17852,250,929.7,399.4,0.28,495.84,284.02,10.0,head of polar bear above water,polygon,,0.269733,0.896306
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,17874,18032,158,851.2,443.7,0.131,453.97,315.52,,,none,,0.125053,0.919759
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,18078,18242,164,501.8,731.3,0.0728,267.63,520.04,15.0,hair in feathered blonde color on a person's head.,polygon,,0.07125,0.60729
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,18324,18496,172,665.5,1064.0,0.042,354.93,756.62,14.0,camera in black color,polygon,,0.040585,0.698011
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,18804,19040,236,488.7,738.4,0.0764,260.64,525.08,15.0,hair in feathered blonde color on a person's head.,polygon,,0.074627,0.578626
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,19050,19382,332,526.6,707.9,0.0492,280.85,503.4,15.0,hair in feathered blonde color on a person's head.,polygon,,0.04828,0.66621
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,19428,19940,512,875.8,701.7,0.0298,467.09,498.99,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.029702,0.76955
Encode-Decode_Experiment-9-1,2387122,polar bear,encoding,4,4,19982,20226,244,941.1,977.9,0.1773,501.92,695.4,14.0,camera in black color,polygon,,0.171738,0.819628
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,20322,20604,282,816.9,678.4,0.0634,435.68,482.42,14.0,man on left sitting on couch,polygon,,0.06252,0.633377
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,20640,20848,208,1068.9,571.7,0.4278,570.08,406.54,6.0,right hand of man on right holding a wine glass,polygon,,0.418866,0.729791
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,20898,21106,208,541.3,651.4,0.0075,288.69,463.22,5.0,grey shirt worn by man on left,polygon,,0.007516,0.653416
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,21132,21312,180,457.7,609.2,0.0111,244.11,433.21,5.0,grey shirt worn by man on left,polygon,,0.010996,0.673447
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,21360,21498,138,72.1,745.0,0.0704,38.45,529.78,,,none,,0.070605,0.723745
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,21514,21628,114,54.5,779.9,0.0577,29.07,554.6,,,none,,0.056517,0.679592
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,21670,21808,138,404.8,652.2,0.0367,215.89,463.79,14.0,man on left sitting on couch,polygon,,0.035839,0.635546
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,21854,22034,180,50.6,780.7,0.0573,26.99,555.16,,,none,,0.056339,0.678275
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,22080,22250,170,443.0,588.9,0.0129,236.27,418.77,5.0,grey shirt worn by man on left,polygon,,0.012506,0.698785
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,22270,22484,214,513.0,643.8,0.0075,273.6,457.81,5.0,grey shirt worn by man on left,polygon,,0.007525,0.648203
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,22512,22638,126,423.2,544.2,0.0584,225.71,386.99,5.0,grey shirt worn by man on left,polygon,,0.058054,0.757986
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,22670,22804,134,238.0,509.4,0.2121,126.93,362.24,,,none,,0.207271,0.726892
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,22862,23066,204,1051.6,473.3,0.134,560.85,336.57,15.0,white window blinds behind the men,polygon,,0.127924,0.716974
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,23094,23332,238,1028.4,590.9,0.3092,548.48,420.2,6.0,right hand of man on right holding a wine glass,polygon,,0.309584,0.670313
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,23344,23470,126,1016.6,619.9,0.5043,542.19,440.82,23.0,two men sitting on couch drinking wine,polygon,,0.493137,0.632254
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,23522,23792,270,494.2,618.7,0.0094,263.57,439.96,5.0,grey shirt worn by man on left,polygon,,0.009679,0.672988
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,23850,24088,238,1105.7,793.6,0.0848,589.71,564.34,19.0,man on right wearing black fleece,polygon,,0.08399,0.399032
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,24102,24282,180,1133.8,765.6,0.0405,604.69,544.43,19.0,man on right wearing black fleece,polygon,,0.04179,0.434291
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,24358,24636,278,1096.1,478.8,0.292,584.59,340.48,6.0,right hand of man on right holding a wine glass,polygon,,0.286391,0.810079
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,24686,24708,22,765.9,987.9,0.0447,408.48,702.51,9.0,brown couch,polygon,,0.043103,0.500656
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,24722,24786,64,790.3,929.6,0.0233,421.49,661.05,9.0,brown couch,polygon,,0.022789,0.474575
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,24836,24956,120,416.4,881.3,0.0123,222.08,626.7,1.0,blue jeans worn by man on left,polygon,,0.01219,0.609844
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,25016,25162,146,476.1,551.7,0.0182,253.92,392.32,5.0,grey shirt worn by man on left,polygon,,0.017069,0.779045
Encode-Decode_Experiment-9-1,2347400,wine,encoding,5,5,25184,25392,208,417.6,504.5,0.2699,222.72,358.76,5.0,grey shirt worn by man on left,polygon,,0.268231,0.804839
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,25400,25498,98,759.7,667.7,0.2549,405.17,474.81,,,none,,0.252683,0.45438
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,25542,25632,90,491.9,667.3,0.0081,262.35,474.52,4.0,green and brown grass,polygon,,0.007839,0.198164
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,25672,25856,184,810.5,701.7,0.3178,432.27,498.99,10.0,tan dog playing and looking at frisbee,polygon,,0.31192,0.503821
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,25878,26404,526,749.9,778.7,0.2291,399.95,553.74,10.0,tan dog playing and looking at frisbee,polygon,,0.224858,0.499687
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,26430,26600,170,708.3,863.2,0.2764,377.76,613.83,10.0,tan dog playing and looking at frisbee,polygon,,0.270794,0.477199
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,26624,26992,368,668.4,988.1,0.0417,356.48,702.65,10.0,tan dog playing and looking at frisbee,polygon,,0.038751,0.460184
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,27048,27280,232,1288.1,1075.3,0.1646,686.99,764.66,5.0,black and white sneakers worn by a person,polygon,,0.161474,0.537433
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,28020,28162,142,1365.6,375.5,0.0587,728.32,267.02,,,none,,0.053906,0.509387
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,28208,28324,116,1544.6,181.8,0.1684,823.79,129.28,15.0,light gray shirt worn by a person,polygon,,0.169494,0.474698
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,28334,28496,162,1581.5,160.9,0.028,843.47,114.42,15.0,light gray shirt worn by a person,polygon,,0.025611,0.491638
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,28558,28824,266,890.4,595.2,0.1201,474.88,423.25,10.0,tan dog playing and looking at frisbee,polygon,,0.117865,0.433929
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,28854,28994,140,774.4,692.0,0.2747,413.01,492.09,10.0,tan dog playing and looking at frisbee,polygon,,0.268917,0.483576
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29100,29310,210,604.8,237.1,0.009,322.56,168.6,0.0,fence in the background,polygon,,0.009021,0.213622
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29342,29492,150,407.5,220.0,0.0035,217.33,156.44,0.0,fence in the background,polygon,,0.003665,0.185092
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29546,29566,20,416.4,800.7,0.0229,222.08,569.39,4.0,green and brown grass,polygon,,0.022742,0.272113
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29580,29662,82,408.7,729.0,0.0094,217.97,518.4,4.0,green and brown grass,polygon,,0.009521,0.207138
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29704,29910,206,692.4,759.2,0.1534,369.28,539.88,4.0,green and brown grass,polygon,,0.150598,0.464725
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,29920,30218,298,718.5,721.1,0.1984,383.2,512.78,,,none,,0.195441,0.468027
Encode-Decode_Experiment-9-1,2412687,dog,encoding,6,6,30252,30476,224,871.3,617.0,0.1516,464.69,438.76,10.0,tan dog playing and looking at frisbee,polygon,,0.149437,0.450199
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,30484,30722,238,826.9,683.3,0.4304,441.01,485.9,32.0,hand of the man on the left holding a donut,polygon,,0.426496,0.796189
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,30748,30870,122,713.6,673.3,0.3521,380.59,478.79,20.0,man in a blue shirt eating a donut,polygon,,0.340598,0.793422
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,30906,31128,222,487.7,796.2,0.004,260.11,566.19,20.0,man in a blue shirt eating a donut,polygon,,0.004862,0.467478
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,31422,31564,142,1139.2,727.8,0.035,607.57,517.55,3.0,red shirt with black writing,polygon,,0.035271,0.852546
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,31594,32264,670,1342.3,717.1,0.0796,715.89,509.94,30.0,man in a gray shirt eating a doughnut,polygon,,0.079676,0.647396
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,32316,32564,248,914.0,565.2,0.2093,487.47,401.92,33.0,smiling woman in a red shirt with a donut,polygon,,0.208095,0.921054
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,32578,32728,150,857.2,540.9,0.0487,457.17,384.64,33.0,smiling woman in a red shirt with a donut,polygon,,0.047115,0.885097
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,32756,32942,186,822.7,648.3,0.1875,438.77,461.01,33.0,smiling woman in a red shirt with a donut,polygon,,0.18144,0.823278
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,32992,33298,306,449.8,789.1,0.0063,239.89,561.14,20.0,man in a blue shirt eating a donut,polygon,,0.007114,0.45205
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,33576,33690,114,1365.5,1044.2,0.0487,728.27,742.54,30.0,man in a gray shirt eating a doughnut,polygon,,0.047795,0.359266
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,33726,33908,182,1593.5,1063.9,0.1286,849.87,756.55,0.0,gray shirt with a black cat design,polygon,,0.124225,0.43722
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,33994,34122,128,1121.9,621.8,0.1182,598.35,442.17,33.0,smiling woman in a red shirt with a donut,polygon,,0.115103,0.949883
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,34152,34174,22,923.9,636.6,0.0965,492.75,452.69,33.0,smiling woman in a red shirt with a donut,polygon,,0.093394,0.897317
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,34234,34352,118,1531.9,1017.6,0.045,817.01,723.63,30.0,man in a gray shirt eating a doughnut,polygon,,0.044334,0.417959
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,34374,34680,306,1576.1,1068.7,0.0749,840.59,759.96,0.0,gray shirt with a black cat design,polygon,,0.067363,0.43282
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,34764,34910,146,1351.5,539.5,0.1549,720.8,383.64,33.0,smiling woman in a red shirt with a donut,polygon,,0.149978,0.7627
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,34944,35018,74,1238.5,662.3,0.0176,660.53,470.97,4.0,hand of the woman holding a donut,polygon,,0.017631,0.80007
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,35066,35362,296,851.1,519.4,0.0441,453.92,369.35,33.0,smiling woman in a red shirt with a donut,polygon,,0.041919,0.884269
Encode-Decode_Experiment-9-1,2370664,donuts,encoding,7,7,35412,35554,142,396.0,682.2,0.0281,211.2,485.12,20.0,man in a blue shirt eating a donut,polygon,,0.027594,0.577697
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,35562,35824,262,828.6,673.0,0.1547,441.92,478.58,13.0,"large hoop earrings in silvery color, worn by the woman.",polygon,,0.151558,0.651245
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,35844,35866,22,864.9,676.0,0.184,461.28,480.71,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.180687,0.667826
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,35912,36088,176,470.8,746.2,0.0265,251.09,530.63,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.026712,0.68259
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,36110,36590,480,376.1,756.7,0.0421,200.59,538.1,7.0,"jacket in blue, dark blue, and pink, worn by the woman.",polygon,,0.04091,0.655141
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,36648,36882,234,956.6,701.3,0.067,510.19,498.7,,,none,,0.065997,0.696997
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,36894,37370,476,991.8,711.2,0.0329,528.96,505.74,,,none,,0.033018,0.708629
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,37402,37542,140,1025.5,557.9,0.1017,546.93,396.73,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.100107,0.928591
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,37576,37800,224,1020.0,388.2,0.1411,544.0,276.05,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.138622,0.83971
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,37826,37966,140,1131.8,337.0,0.2641,603.63,239.64,3.0,"spokes of the umbrella, part of the umbrella structure, visible in the center.",polygon,,0.259869,0.848331
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,38002,38210,208,1371.6,384.5,0.237,731.52,273.42,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.233891,0.768842
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,38232,38530,298,1396.0,462.5,0.1286,744.53,328.89,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.121118,0.762899
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,38590,38718,128,1395.4,827.9,0.1082,744.21,588.73,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.107634,0.561509
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,38774,38932,158,908.0,764.8,0.0454,484.27,543.86,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.04535,0.518985
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,38988,39172,184,369.7,737.6,0.0603,197.17,524.52,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.060193,0.670417
Encode-Decode_Experiment-9-1,2347025,umbrella,encoding,8,8,39196,39372,176,305.6,821.0,0.0157,162.99,583.82,7.0,"jacket in blue, dark blue, and pink, worn by the woman.",polygon,,0.01589,0.490885
