SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-14-1,2411268,encoding,2.938451,0.555556,0.221056,0.113835,18,10,False,0.157453,0.178419,16,11,33,27,0.8182,0.164798,1.0,7538.0,2.0,2.0,What is the child holding while picking fruit?,1.0,7174.0,4.0,4.0,Where is the fruit branch relative to the child?,11.0,2.0,,,,
Encode-Decode_Experiment-14-1,2370664,encoding,0.09714,0.173913,0.166087,0.080565,23,4,False,0.23596,0.091393,12,23,37,35,0.9459,0.147265,1.0,3149.0,4.0,4.0,How many donuts are in the scene?,1.0,5105.0,1.0,1.0,Where are the people located in the scene?,12.0,2.0,,,,
Encode-Decode_Experiment-14-1,2387122,encoding,0.509501,0.5,0.435455,0.126684,22,11,False,0.114624,0.070043,21,8,34,29,0.8529,0.109765,1.0,9959.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,1.0,3811.0,3.0,3.0,Where is the polar bear located in the scene?,13.0,2.0,,,,
Encode-Decode_Experiment-14-1,2374670,encoding,1.280649,0.478261,0.332348,0.113937,23,11,False,0.249489,0.191983,18,9,32,27,0.8438,0.235517,1.0,11581.0,3.0,3.0,Where is the man standing relative to the vehicle?,1.0,5812.0,1.0,1.0,What vehicle sprays water in the scene?,15.0,2.0,,,,
Encode-Decode_Experiment-14-1,2344622,encoding,0.544709,0.25,0.19535,0.100329,20,5,False,0.154286,0.213588,10,15,31,25,0.8065,0.213326,1.0,4246.0,4.0,4.0,What is the cat resting its head on?,1.0,5657.0,2.0,2.0,Where is the cat located?,16.0,2.0,,,,
Encode-Decode_Experiment-14-1,2356125,encoding,0.717822,0.296296,0.231481,0.090294,27,8,False,0.280217,0.247689,17,13,36,30,0.8333,0.255928,0.0,6148.0,4.0,2.0,How many uniformed staff are moving the luggage?,1.0,4147.0,1.0,1.0,Where is the luggage being moved to?,17.0,1.0,,,,
Encode-Decode_Experiment-14-1,2360001,encoding,2.320179,0.269231,0.1145,0.066689,26,7,False,0.371708,0.245339,14,17,32,31,0.9688,0.318284,1.0,4558.0,4.0,4.0,Where are the men standing?,1.0,5194.0,4.0,4.0,What are the workers doing to the clock?,18.0,2.0,,,,
Encode-Decode_Experiment-14-1,2367132,encoding,2.619632,0.428571,0.179952,0.094906,21,9,False,0.109982,0.086747,22,8,33,30,0.9091,0.100056,1.0,7143.0,4.0,4.0,In which hand(s) are the men holding the controllers?,1.0,3069.0,2.0,2.0,How many men are playing in the scene?,19.0,2.0,,,,
Encode-Decode_Experiment-14-1,2371471,encoding,-0.129305,0.333333,0.347542,0.109883,24,8,False,0.352704,0.488962,19,13,32,32,1.0,0.408059,1.0,9321.0,2.0,2.0,What stunt is one motorcyclist performing?,1.0,5747.0,3.0,3.0,What is nearest to the motorcyclists?,21.0,2.0,,,,
Encode-Decode_Experiment-14-1,2349475,encoding,-0.367195,0.068966,0.089241,0.055218,29,2,False,0.111236,0.069909,4,29,35,33,0.9429,0.077785,0.0,6205.0,2.0,1.0,What is the man doing to power the blender?,1.0,3986.0,3.0,3.0,Which part of the blender is the woman holding?,27.0,1.0,,,,
Encode-Decode_Experiment-14-1,2410309,encoding,0.556816,0.291667,0.238125,0.096157,24,7,False,0.138473,0.263642,14,16,32,30,0.9375,0.204776,1.0,3562.0,4.0,4.0,How many laptops or electronic devices are visible?,1.0,4495.0,2.0,2.0,What is the baby touching?,30.0,2.0,,,,
Encode-Decode_Experiment-14-1,150472,encoding,1.234119,0.363636,0.240136,0.100071,22,8,False,0.095566,0.081963,18,13,31,31,1.0,0.089862,1.0,2356.0,4.0,4.0,How many women are in the scene?,1.0,3474.0,2.0,2.0,Where is the pizza slice located?,31.0,2.0,,,,
Encode-Decode_Experiment-14-1,2386442,encoding,3.735814,0.692308,0.293846,0.10666,26,18,False,0.114149,0.106087,26,7,33,33,1.0,0.112439,1.0,5893.0,3.0,3.0,What is the person on the right wearing?,1.0,5111.0,1.0,1.0,Who is brushing their teeth in the scene?,32.0,2.0,,,,
Encode-Decode_Experiment-14-1,2394020,encoding,3.142319,0.636364,0.301136,0.106681,22,14,False,0.276657,0.296235,19,8,33,27,0.8182,0.293586,0.0,5297.0,4.0,1.0,Where is the scene taking place?,1.0,4901.0,2.0,2.0,What are the riders wearing on their heads?,33.0,1.0,,,,
Encode-Decode_Experiment-14-1,2385851,encoding,0.548615,0.136364,0.0995,0.067194,22,3,False,0.125317,0.240421,6,18,27,24,0.8889,0.226293,1.0,2432.0,2.0,2.0,What are the men doing with the suitcases?,1.0,9734.0,3.0,3.0,Where are the men?,35.0,2.0,,,,
Encode-Decode_Experiment-14-1,2385550,encoding,-0.836359,0.095238,0.175429,0.095881,21,2,False,0.368029,0.282615,4,22,27,26,0.963,0.288785,1.0,2935.0,4.0,4.0,Where are the tangerines in the scene?,1.0,6075.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),36.0,2.0,,,,
Encode-Decode_Experiment-14-1,2345035,encoding,-0.717731,0.1,0.1709,0.098784,20,2,False,0.109165,0.162186,5,19,33,24,0.7273,0.143989,0.0,7745.0,4.0,3.0,What are the people doing with the football?,1.0,5836.0,2.0,2.0,Who runs toward the football in the scene?,44.0,1.0,,,,
Encode-Decode_Experiment-14-1,2379478,encoding,2.698042,0.521739,0.234739,0.106373,23,12,False,0.344475,0.329327,20,8,33,28,0.8485,0.350471,0.0,3323.0,3.0,4.0,What is the position of the babies?,1.0,1994.0,2.0,2.0,How many babies are visible in the scene?,45.0,1.0,,,,
Encode-Decode_Experiment-14-1,2412687,encoding,-0.388971,0.375,0.430187,0.141881,16,6,False,0.136834,0.129977,12,11,28,23,0.8214,0.129204,1.0,2710.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,7457.0,3.0,3.0,What is the human's body position?,46.0,2.0,,,,
Encode-Decode_Experiment-14-1,2348899,encoding,4.824092,0.730769,0.279808,0.093481,26,19,False,0.204805,0.124355,31,1,32,32,1.0,0.202291,1.0,4351.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),1.0,4085.0,4.0,4.0,What is the woman doing?,58.0,2.0,,,,
Encode-Decode_Experiment-14-1,2369373,decoding,0.656337,0.5,0.3938,0.161807,10,5,False,0.119415,0.485564,13,4,17,17,1.0,0.205568,,,,,,,,,,,,,a chef in a white uniform using a pizza slice to get pizza out of an open over with fire. above the oven there is a stone figure of a face,65556.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2387122,decoding,-0.505286,0.2,0.324,0.245406,5,1,False,0.158599,0.151713,4,4,14,8,0.5714,0.12785,,,,,,,,,,,,,a white polar bear is in the water of an aquarium with paws on the glass. the woman is wearing glasses and looking closely at the polar bear,38986.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2408717,decoding,,1.0,1.0,0.0,4,4,False,0.083777,,11,0,11,11,1.0,0.083777,,,,,,,,,,,,,four women are carrying their surfboards to the sea. two have a white surfboard and two have a green one,31476.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2362704,decoding,-0.379442,0.142857,0.212143,0.182599,7,1,False,0.094662,0.100767,2,7,12,9,0.75,0.080145,,,,,,,,,,,,,two black bears are laying down and eating pumpkins,22395.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2348899,decoding,1.158582,0.222222,0.097889,0.107315,9,2,False,0.045404,0.164044,5,8,13,13,1.0,0.118413,,,,,,,,,,,,,three men and one woman are in this picture. the three men are sat down and the woman is touching the third man's pink and white tie,45677.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2409918,decoding,-0.14946,0.285714,0.317,0.209325,7,2,False,0.114083,0.086029,3,11,14,14,1.0,0.092041,,,,,,,,,,,,,two grey elephants are swimming in water of a cave and two men are riding them,26700.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2397102,decoding,0.724589,0.272727,0.176182,0.133242,11,3,False,0.045029,0.046818,7,10,17,17,1.0,0.046081,,,,,,,,,,,,,a man and a woman are cutting a cake. the man is holding a beer bottle in the other hand. the woman is wearing a pink dress,34121.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2371471,decoding,1.289033,1.0,0.667,0.258333,4,4,False,0.170181,,11,0,15,11,0.7333,0.127736,,,,,,,,,,,,,"two men are riding motocycles and jumping in mid air, headed toward a dirt ramp. the man in front is doing a handstand on the bike",35350.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2367132,decoding,-1.306166,0.090909,0.307182,0.165578,11,1,False,0.091676,0.030088,2,11,15,13,0.8667,0.042398,,,,,,,,,,,,,two men are holding the remote in both hands and a girl is sat on the couch behind,24467.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2385550,decoding,0.148202,0.125,0.106375,0.125673,8,1,False,0.227269,0.16972,2,10,14,12,0.8571,0.163983,,,,,,,,,,,,,a boy on the left and a girl on the right have tangerines in their mouths,24721.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2370664,decoding,-0.880151,0.0,0.3315,0.37664,2,0,False,,0.238992,0,5,6,5,0.8333,0.212111,,,,,,,,,,,,,"three people have sugar donuts in their mouths, eating them outside on the street",22622.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2410309,decoding,-0.810111,0.0,0.067273,0.083041,11,0,False,,0.083733,0,16,16,16,1.0,0.083733,,,,,,,,,,,,,a woman and a baby are both using two separate laptops,20527.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2344622,decoding,0.517849,0.714286,0.601857,0.217107,7,5,False,0.129103,,13,0,13,13,1.0,0.129103,,,,,,,,,,,,,a cat is lying down,14068.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2411268,decoding,1.243391,0.571429,0.312143,0.208531,7,4,False,0.147918,0.117184,7,4,13,11,0.8462,0.12006,,,,,,,,,,,,,a girl with pink boots is picking apples from a high branch and putting them into a red bag,26178.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2360001,decoding,0.07044,0.1,0.0929,0.100795,10,1,False,0.068476,0.190272,2,11,14,13,0.9286,0.166395,,,,,,,,,,,,,"a group of people are stood on scaffolding, attempting to raise the clock",21349.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2412687,decoding,-0.049665,0.333333,0.348333,0.302026,3,1,False,0.022005,0.239202,4,3,8,7,0.875,0.10105,,,,,,,,,,,,,,9321.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2386442,decoding,-0.222458,0.285714,0.33,0.199074,7,2,False,0.07239,0.057909,4,6,10,10,1.0,0.063701,,,,,,,,,,,,,,9158.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2345035,decoding,,0.0,0.0,0.0,5,0,False,,0.209946,0,7,10,7,0.7,0.171448,,,,,,,,,,,,,"two girls, one with a black top and one with a blue top are chasing the football in a field",26088.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2356125,decoding,,0.0,0.0,0.0,1,0,True,,0.034831,0,10,10,10,1.0,0.034831,,,,,,,,,,,,,,1271.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2349475,decoding,0.10635,0.2,0.1844,0.146686,10,2,False,0.074689,0.053764,4,10,14,14,1.0,0.059742,,,,,,,,,,,,,one person is riding a bike next to the blender and the woman is holding the lid of the blender,29862.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2379478,decoding,-0.499393,0.333333,0.455167,0.243963,6,2,False,0.442277,0.313625,4,3,11,7,0.6364,0.262572,,,,,,,,,,,,,"two babies are lying on a bed, drinking milk out of a bottle",17597.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2347025,decoding,0.364068,0.727273,0.666727,0.166303,11,8,False,0.127211,0.014306,13,1,15,14,0.9333,0.116392,,,,,,,,,,,,,a woman is holding a baby on her back and the baby is holding a pink umbrella,24254.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2356991,decoding,,0.0,0.0,0.0,3,0,False,,0.040663,0,15,16,15,0.9375,0.047556,,,,,,,,,,,,,one man on the base is trying to catch the ball. another man is diving head-first for the base,26070.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2350974,decoding,1.329524,0.5,0.2888,0.158854,10,5,False,0.190157,0.309746,11,3,15,14,0.9333,0.204647,,,,,,,,,,,,,,948.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2385851,decoding,0.408758,0.142857,0.094571,0.118128,7,1,False,0.11042,0.343492,2,6,10,8,0.8,0.230591,,,,,,,,,,,,,two men are carrying two big red suitcases up a ramp under a cover. they're carrying the suitcases on their backs,31927.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2383555,decoding,,0.0,0.0,0.0,5,0,False,,0.117097,0,11,11,11,1.0,0.117097,,,,,,,,,,,,,,1875.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2374670,decoding,2.865198,0.8,0.3043,0.173007,10,8,False,0.200877,0.604346,15,2,17,17,1.0,0.248344,,,,,,,,,,,,,a man is on the back of a red truck that is spraying water on the ground,21762.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,150472,decoding,1.068055,0.714286,0.503,0.197823,7,5,False,0.06774,0.027978,8,4,12,12,1.0,0.054486,,,,,,,,,,,,,two women are sharing a pizza slice off a paper plate,17318.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-14-1,2347400,decoding,1.364864,1.0,0.6634,0.246618,5,5,False,0.09168,,11,0,11,11,1.0,0.09168,,,,,,,,,,,,,two men are sat on the couch and both have a glass of red wine that they are smelling,29826.0,30.0,Which description best matches the image?
