SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-15-1,150472,decoding,,0.0,0.0,0.0,2,0,False,,0.03753,0,7,7,7,1.0,0.03753,,,,,,,,,,,,,"two women, one wearing glasses eating large pizza slice off paper plate",13936.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2367132,decoding,,0.0,0.0,0.0,3,0,False,,0.059663,0,10,10,10,1.0,0.059663,,,,,,,,,,,,,two men standing up holding controllers in each hand,10052.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2410309,decoding,,0.0,0.0,0.0,8,0,False,,0.097074,0,16,16,16,1.0,0.097074,,,,,,,,,,,,,"woman on laptop, diet coke bottle inbetween her and a baby who is also on a laptop to the left of the woman",23484.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2369373,decoding,,1.0,1.0,0.0,1,1,True,0.456242,,11,0,11,11,1.0,0.456242,,,,,,,,,,,,,pizza chef putting pizza in a large pizza oven using a pizza paddle and the oven looks like a monster with the mouth as its opening,25083.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2356991,decoding,,0.0,0.0,0.0,2,0,False,,0.023769,0,14,14,14,1.0,0.023769,,,,,,,,,,,,,"ball in the air, player diving and player on right of the screen is getting ready to catch the ball",16545.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2379478,decoding,-1.108495,0.0,0.326667,0.294694,3,0,False,,0.597369,0,15,16,15,0.9375,0.560492,,,,,,,,,,,,,,9213.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2385851,decoding,,0.0,0.0,0.0,4,0,False,,0.046405,0,11,11,11,1.0,0.046405,,,,,,,,,,,,,two men carrying red suitcases over thei heads walking through a shielded underpass,16493.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2347025,decoding,,1.0,1.0,0.0,2,2,False,0.227367,,7,0,8,7,0.875,0.223854,,,,,,,,,,,,,baby holding pink umbrella with little people on it and she is strapped to her mothers back,18332.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2349475,decoding,,,,,0,0,True,,0.026042,0,9,9,9,1.0,0.026042,,,,,,,,,,,,,blender in middle making smoothie with someone riding a bike to blend the smoothie to the left and someone stood to the right and someone is in the back,26920.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2408717,decoding,,,,,0,0,True,,0.081351,0,11,11,11,1.0,0.081351,,,,,,,,,,,,,"4 women carrying surfboards along a beach, the two surfboards on the right are green",19580.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-15-1,2409918,decoding,,0.0,0.0,0.0,1,0,True,,0.148036,0,10,10,10,1.0,0.148036,,,,,,,,,,,,,"two elephants in water with people on the backs, man on the right is shirtless and the elephant on the right is eating plants",21413.0,30.0,Which description best matches the image?
