SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21338,21534,196,684.5,252.9,0.5109,365.07,179.84,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.498853
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21588,21868,280,865.1,522.2,0.2395,461.39,371.34,16.0,"bracket in clock's, for wall mounting.",polygon,,0.231244
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21904,22210,306,916.7,663.4,0.0606,488.91,471.75,26.0,"man standing on a ladder, wearing a black jacket and pants.",polygon,,0.060132
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,22238,22668,430,845.2,804.4,0.0635,450.77,572.02,14.0,"legs of a man, visible from the back.",polygon,,0.061492
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,22694,23050,356,961.6,864.3,0.101,512.85,614.61,14.0,"legs of a man, visible from the back.",polygon,,0.098875
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23074,23274,200,859.5,904.2,0.0713,458.4,642.99,14.0,"legs of a man, visible from the back.",polygon,,0.06704
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23316,23612,296,806.8,677.7,0.0452,430.29,481.92,6.0,jeans worn by a man.,polygon,,0.044189
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23638,24204,566,767.3,624.4,0.0416,409.23,444.02,18.0,men working together to adjust a clock,polygon,,0.040117
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24242,24322,80,835.1,749.8,0.0445,445.39,533.19,26.0,"man standing on a ladder, wearing a black jacket and pants.",polygon,,0.043471
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24494,24568,74,876.9,643.5,0.0476,467.68,457.6,16.0,"bracket in clock's, for wall mounting.",polygon,,0.04609
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24620,24770,150,534.0,683.6,0.849,284.8,486.12,2.0,building with a balcony and a clock,polygon,,0.84819
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24824,25008,184,682.7,174.9,0.2832,364.11,124.37,2.0,building with a balcony and a clock,polygon,,0.275229
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,25084,25298,214,1350.1,278.4,0.2452,720.05,197.97,24.0,building with a balcony and windows.,polygon,,0.242582
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,25338,25390,52,1071.0,405.1,0.8209,571.2,288.07,13.0,clock in large white hands.,polygon,,0.801789
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,25398,25470,72,941.8,525.9,0.0609,502.29,373.97,30.0,mouth in open position,polygon,,0.056934
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,25676,25834,158,978.1,544.3,0.0693,521.65,387.06,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.066783
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,25874,26038,164,699.2,567.5,0.0842,372.91,403.56,18.0,two women interacting with pizza,polygon,,0.079543
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26080,26346,266,514.5,501.1,0.1839,274.4,356.34,2.0,woman with dark hair looking at pizza,polygon,,0.177937
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26386,26594,208,433.1,380.5,0.0427,230.99,270.58,2.0,woman with dark hair looking at pizza,polygon,,0.040832
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26650,26916,266,541.9,665.6,0.0704,289.01,473.32,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.067879
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26972,27462,490,148.3,781.2,0.2454,79.09,555.52,,,none,,0.241315
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,27484,27656,172,222.6,822.5,0.0471,118.72,584.89,2.0,woman with dark hair looking at pizza,polygon,,0.045908
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,27722,28034,312,912.1,823.7,0.0528,486.45,585.74,13.0,left thumb of a woman holding a plate.,polygon,,0.050667
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,28104,28218,114,157.9,742.2,0.2559,84.21,527.79,,,none,,0.245644
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,28282,28448,166,841.7,379.0,0.1708,448.91,269.51,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.168747
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,28592,28934,342,1526.8,308.0,0.1124,814.29,219.02,17.0,van in black and yellow colors parked in the background.,polygon,,0.107587
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,29004,29252,248,903.7,365.5,0.105,481.97,259.91,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.100258
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,29314,29510,196,539.9,538.7,0.2009,287.95,383.08,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.193748
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,29562,29876,314,657.3,643.8,0.071,350.56,457.81,14.0,cheese on top of a pizza slice.,polygon,,0.068606
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,29918,30010,92,454.6,519.4,0.1183,242.45,369.35,2.0,woman with dark hair looking at pizza,polygon,,0.11619
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,30172,30474,302,1496.1,277.0,0.0663,797.92,196.98,17.0,van in black and yellow colors parked in the background.,polygon,,0.062048
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,30482,30802,320,956.4,523.0,0.1421,510.08,371.91,16.0,face in black color.,polygon,,0.14055
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,30828,31054,226,813.7,462.3,0.0423,433.97,328.75,4.0,bear in looking at the pumpkin,polygon,,0.04068
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,31086,31284,198,865.1,658.6,0.3326,461.39,468.34,29.0,"destroyed pumpkin with bites taken out, on the ground",polygon,,0.330141
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,31340,31750,410,1227.0,603.6,0.1738,654.4,429.23,5.0,"black bear on the right, eating a pumpkin",polygon,,0.17049
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,31776,31912,136,1197.4,686.0,0.3408,638.61,487.82,22.0,pumpkin peel on the ground.,proximity,32.57,0.334675
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,31954,32336,382,866.8,720.3,0.1271,462.29,512.21,29.0,"destroyed pumpkin with bites taken out, on the ground",polygon,,0.126153
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,32366,32506,140,905.1,835.8,0.3764,482.72,594.35,7.0,stem in green color on the pumpkin.,polygon,,0.375958
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,32556,32716,160,822.8,457.3,0.04,438.83,325.19,4.0,bear in looking at the pumpkin,polygon,,0.039946
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,32736,32914,178,765.4,423.7,0.0109,408.21,301.3,4.0,bear in looking at the pumpkin,polygon,,0.010664
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,33126,33266,140,1163.2,223.8,0.0259,620.37,159.15,5.0,"black bear on the right, eating a pumpkin",polygon,,0.025365
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,33336,33618,282,788.9,697.2,0.103,420.75,495.79,29.0,"destroyed pumpkin with bites taken out, on the ground",polygon,,0.095923
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,33650,34004,354,904.6,792.4,0.5796,482.45,563.48,11.0,pumpkin in eaten by bear,polygon,,0.569807
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,34042,34416,374,999.4,705.6,0.1572,533.01,501.76,2.0,pumpkin in broken halves.,polygon,,0.155417
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,34452,34598,146,917.3,850.9,0.2643,489.23,605.08,7.0,stem in green color on the pumpkin.,polygon,,0.260838
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,34650,34982,332,1078.4,1022.9,0.3256,575.15,727.4,8.0,two bears eating a pumpkin,polygon,,0.330381
Encode-Decode_Experiment-11-1,2362704,bears,encoding,7,7,35160,35504,344,1246.9,681.1,0.346,665.01,484.34,12.0,pumpkin peel on the ground.,proximity,18.38,0.33737
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,35558,35862,304,934.8,523.6,0.0558,498.56,372.34,12.0,brown shirt with yellow logo worn by man playing Wii,polygon,,0.051624
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,35908,36166,258,646.6,322.7,0.0941,344.85,229.48,2.0,man in brown shirt playing Wii with a controller,polygon,,0.0877
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,36186,36402,216,668.3,262.8,0.0946,356.43,186.88,2.0,man in brown shirt playing Wii with a controller,polygon,,0.087958
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,36468,36584,116,307.5,598.7,0.0668,164.0,425.74,2.0,man in brown shirt playing Wii with a controller,polygon,,0.063557
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,36604,36806,202,374.8,600.1,0.1728,199.89,426.74,2.0,man in brown shirt playing Wii with a controller,polygon,,0.165284
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,36846,37210,364,155.1,631.3,0.0568,82.72,448.92,1.0,girl sitting on the couch in the background,polygon,,0.051239
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,37276,37482,206,737.0,546.8,0.2492,393.07,388.84,28.0,right hand of a man in brown shirt holding a Wii controller,polygon,,0.233806
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,37546,37794,248,1214.0,394.2,0.0426,647.47,280.32,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.039474
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,37820,37996,176,1270.2,335.1,0.1172,677.44,238.29,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.109067
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,38322,38484,162,1272.6,286.6,0.2056,678.72,203.8,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.193683
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,38508,39092,584,1255.4,224.4,0.1785,669.55,159.57,20.0,black hair and sunglasses on a man's head,polygon,,0.167728
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,39160,39292,132,661.0,211.6,0.1269,352.53,150.47,2.0,man in brown shirt playing Wii with a controller,polygon,,0.118359
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,39494,39640,146,676.1,320.1,0.1,360.59,227.63,2.0,man in brown shirt playing Wii with a controller,polygon,,0.091745
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,39690,39908,218,606.1,540.7,0.0256,323.25,384.5,2.0,man in brown shirt playing Wii with a controller,polygon,,0.022901
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,39976,40128,152,128.4,684.0,0.0647,68.48,486.4,1.0,girl sitting on the couch in the background,polygon,,0.060658
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,40150,40478,328,127.9,640.7,0.0561,68.21,455.61,1.0,girl sitting on the couch in the background,polygon,,0.052535
Encode-Decode_Experiment-11-1,2367132,video game,encoding,8,8,40512,40632,120,82.3,798.4,0.0631,43.89,567.75,1.0,girl sitting on the couch in the background,polygon,,0.057711
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,40640,40942,302,946.7,543.6,0.0687,504.91,386.56,2.0,hair in dark colored waves on a young boy.,polygon,,0.06552
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,40972,41196,224,900.6,668.2,0.1136,480.32,475.16,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.108415
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,41276,41464,188,253.3,433.8,0.0737,135.09,308.48,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.072909
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,41488,41658,170,219.5,487.9,0.0783,117.07,346.95,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.076761
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,41712,41900,188,207.7,284.8,0.2135,110.77,202.52,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.212106
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,41984,42250,266,1288.7,434.8,0.0714,687.31,309.19,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.069121
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,42278,42538,260,1269.1,371.0,0.1698,676.85,263.82,10.0,eyes in brown,polygon,,0.165932
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,42620,42824,204,1772.9,947.7,0.0367,945.55,673.92,9.0,"shirt in purple, button up, blue , worn by a man",polygon,,0.035876
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,42898,42976,78,855.0,628.3,0.1942,456.0,446.79,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.193777
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,43136,43232,96,855.7,644.0,0.1537,456.37,457.96,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.152548
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,43296,43608,312,1654.6,958.1,0.0787,882.45,681.32,9.0,"shirt in purple, button up, blue , worn by a man",polygon,,0.077366
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,43656,43778,122,1861.8,979.8,0.1048,992.96,696.75,3.0,writing in yellow on a purple shirt.,polygon,,0.102264
Encode-Decode_Experiment-11-1,2386442,teeth,encoding,9,9,43816,44126,310,1574.3,946.7,0.0409,839.63,673.21,9.0,"shirt in purple, button up, blue , worn by a man",polygon,,0.038742
