SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation,MeaningAtFixation
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,15254,15462,208,963.1,509.3,0.196,513.65,362.17,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.188109,0.874341
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,15510,15636,126,753.6,321.6,0.3342,401.92,228.69,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.322754,0.998929
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,15654,16034,380,675.5,315.5,0.2574,360.27,224.36,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.24656,0.960302
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,16058,16314,256,551.6,306.3,0.2964,294.19,217.81,,,none,,0.280813,0.807805
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,16354,16778,424,333.3,200.3,0.2658,177.76,142.44,14.0,blue motorcycle parked next to car,polygon,,0.254887,0.663984
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,16814,17024,210,531.1,266.9,0.2764,283.25,189.8,14.0,blue motorcycle parked next to car,polygon,,0.267467,0.783048
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,17048,17806,758,642.0,285.9,0.1397,342.4,203.31,,,none,,0.130931,0.921346
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,17856,18204,348,1101.2,317.4,0.0814,587.31,225.71,15.0,reflection in car's side mirror,polygon,,0.078465,0.777977
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,18218,18498,280,1135.5,277.9,0.0946,605.6,197.62,15.0,reflection in car's side mirror,polygon,,0.090401,0.714012
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,18546,18954,408,645.5,279.9,0.1316,344.27,199.04,,,none,,0.12395,0.920694
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,18996,19436,440,362.0,208.9,0.2655,193.07,148.55,14.0,blue motorcycle parked next to car,polygon,,0.251392,0.67102
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,19484,19610,126,544.7,687.6,0.1777,290.51,488.96,14.0,blue motorcycle parked next to car,polygon,,0.168018,0.699885
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,19660,19802,142,1091.5,564.9,0.0512,582.13,401.71,0.0,small shiny red car with black roof,polygon,,0.049788,0.873173
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,19848,19996,148,888.7,353.1,0.366,473.97,251.09,,,none,,0.356964,0.962939
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,20034,20234,200,674.5,288.6,0.146,359.73,205.23,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.13349,0.952289
Encode-Decode_Experiment-3-1,2350974,drink,encoding,4,4,20244,20324,80,649.8,282.8,0.1293,346.56,201.1,,,none,,0.124812,0.926942
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,20332,20578,246,963.6,521.0,0.0702,513.92,370.49,15.0,building wall.,polygon,,0.071505,0.670471
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,20628,20836,208,686.6,306.5,0.4537,366.19,217.96,2.0,"bike in red and black, airborne with rider performing a stunt",polygon,,0.435993,0.935114
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,20884,21062,178,1197.9,400.3,0.4516,638.88,284.66,5.0,bikers performing stunts in the air,polygon,,0.432147,0.908209
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,21084,21330,246,1198.4,340.0,0.6468,639.15,241.78,7.0,person performing a stunt on a motorcycle,polygon,,0.618808,0.774523
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,21354,21568,214,1212.5,426.5,0.6361,646.67,303.29,5.0,bikers performing stunts in the air,polygon,,0.629176,0.952204
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,21622,22262,640,679.3,265.4,0.4949,362.29,188.73,15.0,building wall.,polygon,,0.478535,0.88768
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,22286,22504,218,793.3,265.0,0.1186,423.09,188.44,15.0,building wall.,polygon,,0.114264,0.769465
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,22550,23022,472,1165.4,322.2,0.6259,621.55,229.12,14.0,person doing stunts on dirt bikes,polygon,,0.607881,0.729549
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,23054,23328,274,1224.4,432.5,0.675,653.01,307.56,5.0,bikers performing stunts in the air,polygon,,0.657566,0.960476
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,23350,23672,322,1146.5,395.4,0.463,611.47,281.17,15.0,building wall.,polygon,,0.425784,0.873451
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,23722,23920,198,713.0,281.8,0.3123,380.27,200.39,15.0,building wall.,polygon,,0.296829,0.897602
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,23944,24298,354,654.3,201.6,0.1772,348.96,143.36,15.0,building wall.,polygon,,0.172757,0.746206
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,24316,24658,342,597.0,234.5,0.1713,318.4,166.76,15.0,building wall.,polygon,,0.165268,0.781355
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,24702,24812,110,981.2,340.9,0.0501,523.31,242.42,15.0,building wall.,polygon,,0.048918,0.648382
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,24846,25038,192,1165.9,385.2,0.6307,621.81,273.92,19.0,person doing tricks on a motorcycle,polygon,,0.610651,0.869531
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,25084,25258,174,1263.2,813.3,0.2856,673.71,578.35,15.0,building wall.,polygon,,0.273811,0.496841
Encode-Decode_Experiment-3-1,2371471,motorcycle,encoding,5,5,25276,25408,132,1180.8,825.0,0.2274,629.76,586.67,15.0,building wall.,polygon,,0.220183,0.48737
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,25416,25674,258,967.9,529.5,0.3123,516.21,376.53,2.0,plain wall behind the conveyor belt,proximity,40.46,0.312096,0.605237
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,25702,25944,242,1119.4,490.5,0.4401,597.01,348.8,17.0,woman in uniform interacting with luggage,polygon,,0.43075,0.749566
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,25972,26056,84,1115.4,619.6,0.2075,594.88,440.6,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.204514,0.903635
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,26112,26222,110,394.3,490.2,0.2247,210.29,348.59,2.0,plain wall behind the conveyor belt,polygon,,0.219607,0.985673
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,26248,26472,224,289.0,418.4,0.8736,154.13,297.53,15.0,woman in uniform standing near conveyor belt,polygon,,0.861223,0.813962
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,26510,26780,270,347.5,693.3,0.2065,185.33,493.01,15.0,woman in uniform standing near conveyor belt,polygon,,0.20266,0.818276
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,26802,26892,90,460.4,705.9,0.2582,245.55,501.97,24.0,blue checked bag on conveyor belt,proximity,35.62,0.252177,0.848309
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,26936,27102,166,536.7,391.9,0.2373,286.24,278.68,0.0,"man in uniform with hat and tie, standing near the conveyor belt",polygon,,0.233453,0.727061
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,27152,27392,240,1147.8,636.5,0.2169,612.16,452.62,17.0,woman in uniform interacting with luggage,polygon,,0.209347,0.912135
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,27418,27598,180,1284.8,642.2,0.1671,685.23,456.68,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.16093,0.821461
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,27640,27888,248,1375.4,458.5,0.394,733.55,326.04,,,none,,0.381711,0.618023
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,27912,28198,286,1425.1,442.6,0.7517,760.05,314.74,10.0,"woman in black uniform and hat, standing near luggage",polygon,,0.736557,0.574214
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,28242,28594,352,1086.8,449.0,0.4497,579.63,319.29,17.0,woman in uniform interacting with luggage,polygon,,0.438054,0.619211
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,28632,29022,390,903.2,647.9,0.1347,481.71,460.73,6.0,black uniform worn by woman near conveyor belt,polygon,,0.136163,0.594869
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,29046,29194,148,994.8,630.9,0.0352,530.56,448.64,17.0,woman in uniform interacting with luggage,polygon,,0.034506,0.744071
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,29230,29606,376,1253.9,654.2,0.1875,668.75,465.21,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.182836,0.853606
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,29656,29736,80,750.7,641.0,0.0294,400.37,455.82,2.0,plain wall behind the conveyor belt,polygon,,0.028317,0.626549
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,29778,30166,388,1155.7,670.5,0.2518,616.37,476.8,4.0,multicolored striped luggage on conveyor belt,polygon,,0.245135,0.900761
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,30184,30254,70,1124.1,622.2,0.2162,599.52,442.45,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.212367,0.907529
Encode-Decode_Experiment-3-1,2356125,airport,encoding,6,6,30306,30488,182,468.4,701.1,0.2656,249.81,498.56,24.0,blue checked bag on conveyor belt,proximity,40.24,0.262121,0.856586
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,30496,30752,256,960.0,535.1,0.1064,512.0,380.52,16.0,black rail in front of polar bear,polygon,,0.1018,0.768759
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,30780,30992,212,1036.4,420.3,0.1851,552.75,298.88,1.0,"nose of polar bear, above water",polygon,,0.180171,0.842602
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,31032,31176,144,978.6,730.7,0.014,521.92,519.61,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.013988,0.643029
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,31210,31494,284,1157.9,815.6,0.0292,617.55,579.98,9.0,exhibit tank with polar bear swimming,polygon,,0.028086,0.51681
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,31546,31696,150,1036.2,476.2,0.0683,552.64,338.63,10.0,head of polar bear above water,polygon,,0.066309,0.7682
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,31748,32080,332,1183.7,847.9,0.0723,631.31,602.95,6.0,"large polar bear paw, pressed against glass",polygon,,0.070932,0.501919
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,32102,32292,190,1158.1,801.7,0.0192,617.65,570.1,9.0,exhibit tank with polar bear swimming,polygon,,0.018885,0.524856
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,32406,32572,166,1071.7,794.2,0.0191,571.57,564.76,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.01857,0.548194
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,32626,32762,136,1026.2,819.3,0.0169,547.31,582.61,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.015733,0.568109
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,32788,33010,222,1131.5,789.9,0.0137,603.47,561.71,9.0,exhibit tank with polar bear swimming,polygon,,0.013073,0.534508
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,33066,33262,196,608.1,575.8,0.0865,324.32,409.46,15.0,hair in feathered blonde color on a person's head.,polygon,,0.082845,0.913978
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,33276,33710,434,655.8,578.2,0.2652,349.76,411.16,15.0,hair in feathered blonde color on a person's head.,polygon,,0.259873,0.967957
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,33752,34034,282,1012.4,404.8,0.2907,539.95,287.86,1.0,"nose of polar bear, above water",polygon,,0.283802,0.867353
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,34056,34480,424,1052.3,353.1,0.436,561.23,251.09,10.0,head of polar bear above water,polygon,,0.421389,0.864355
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,34524,34846,322,941.3,167.6,0.0396,502.03,119.18,12.0,rock in large size.,polygon,,0.038488,0.538634
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,34874,35196,322,821.6,140.1,0.0308,438.19,99.63,12.0,rock in large size.,polygon,,0.030044,0.465766
Encode-Decode_Experiment-3-1,2387122,polar bear,encoding,7,7,35236,35552,316,1032.1,336.8,0.5257,550.45,239.5,10.0,head of polar bear above water,polygon,,0.493222,0.853865
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,35578,35906,328,988.4,518.3,0.363,527.15,368.57,4.0,oven with fire inside,polygon,,0.343216,0.796982
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,35958,36218,260,461.3,556.4,0.0984,246.03,395.66,,,none,,0.09374,0.836838
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,36248,36462,214,357.2,662.2,0.1452,190.51,470.9,24.0,"man wearing white chef's hat and shirt, holding a spatula",polygon,,0.1339,0.885674
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,36486,36580,94,426.1,598.2,0.0808,227.25,425.39,27.0,man's head with white hat,polygon,,0.077834,0.898122
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,36630,36880,250,1024.1,572.6,0.7634,546.19,407.18,4.0,oven with fire inside,polygon,,0.724188,0.924426
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,36908,37228,320,1185.4,582.9,0.4171,632.21,414.51,12.0,fire inside the oven,polygon,,0.405617,0.997048
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,37248,37442,194,1268.9,597.5,0.514,676.75,424.89,2.0,large gray metal oven,polygon,,0.495191,0.970659
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,37498,38054,556,827.6,208.3,0.0961,441.39,148.12,13.0,oven with face shaped like a man's head,polygon,,0.090124,0.404748
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,38100,38288,188,1076.9,523.8,0.7252,574.35,372.48,28.0,fire inside the oven,polygon,,0.698197,0.897406
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,38338,38626,288,896.4,265.5,0.0729,478.08,188.8,13.0,oven with face shaped like a man's head,polygon,,0.069782,0.417918
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,38650,38852,202,821.0,200.7,0.1037,437.87,142.72,13.0,oven with face shaped like a man's head,polygon,,0.099246,0.407475
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,38878,39060,182,915.1,138.6,0.0375,488.05,98.56,13.0,oven with face shaped like a man's head,polygon,,0.035657,0.32401
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,39110,39284,174,869.6,658.4,0.0791,463.79,468.2,4.0,oven with fire inside,polygon,,0.07461,0.807001
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,39328,39676,348,1175.8,547.1,0.5119,627.09,389.05,12.0,fire inside the oven,polygon,,0.495959,0.968552
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,39746,39894,148,423.2,609.3,0.0755,225.71,433.28,17.0,"man wearing white hat and apron, holding a spatula",polygon,,0.0715,0.900077
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,39914,39990,76,407.7,553.9,0.1238,217.44,393.88,27.0,man's head with white hat,polygon,,0.11749,0.896492
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,40042,40260,218,1119.1,604.8,0.2799,596.85,430.08,28.0,fire inside the oven,polygon,,0.267367,0.995293
Encode-Decode_Experiment-3-1,2369373,chef,encoding,8,8,40290,40652,362,1291.0,585.0,0.6708,688.53,416.0,12.0,fire inside the oven,polygon,,0.640969,0.955621
Encode-Decode_Experiment-3-1,2394020,horse ride,encoding,9,9,40660,40902,242,999.7,492.0,0.0981,533.17,349.87,14.0,water in the background,polygon,,0.09188,0.944032
