SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-19-1,2411268,encoding,2.027173,0.5625,0.28825,0.135287,16,9,False,0.209871,0.183009,21,9,33,30,0.9091,0.204417,0.0,10861.0,3.0,4.0,Where is the fruit branch relative to the child?,1.0,2874.0,2.0,2.0,What is the child holding while picking fruit?,11.0,1.0,,,,
Encode-Decode_Experiment-19-1,150472,encoding,1.495216,0.48,0.33404,0.097618,25,12,False,0.092475,0.079155,22,14,37,36,0.973,0.092684,1.0,3713.0,2.0,2.0,Where is the pizza slice located?,1.0,3067.0,4.0,4.0,How many women are in the scene?,13.0,2.0,,,,
Encode-Decode_Experiment-19-1,2356991,encoding,1.815724,0.380952,0.197095,0.101258,21,8,False,0.125814,0.167581,17,12,31,29,0.9355,0.141906,1.0,8283.0,1.0,1.0,How is the player on the left (from your perspective) reaching the base?,0.0,7751.0,1.0,2.0,What is the current action of the gloved player on the base?,14.0,1.0,,,,
Encode-Decode_Experiment-19-1,2349475,encoding,2.13348,0.421053,0.193632,0.106596,19,8,False,0.072806,0.047718,15,14,34,29,0.8529,0.073509,0.0,5593.0,2.0,1.0,What is the man doing to power the blender?,1.0,6046.0,3.0,3.0,Which part of the blender is the woman holding?,16.0,1.0,,,,
Encode-Decode_Experiment-19-1,2344622,encoding,0.74694,0.47619,0.394524,0.109335,21,10,False,0.122891,0.161293,25,7,37,32,0.8649,0.148441,0.0,4459.0,3.0,2.0,Where is the cat located?,1.0,3571.0,4.0,4.0,What is the cat resting its head on?,17.0,1.0,,,,
Encode-Decode_Experiment-19-1,2410309,encoding,0.459874,0.176471,0.132588,0.095423,17,3,False,0.253074,0.209141,7,21,33,28,0.8485,0.22,1.0,2549.0,2.0,2.0,What is the baby touching?,1.0,2385.0,4.0,4.0,How many laptops or electronic devices are visible?,18.0,2.0,,,,
Encode-Decode_Experiment-19-1,2345035,encoding,-0.638494,0.105263,0.167,0.096691,19,2,False,0.192928,0.245922,4,25,36,29,0.8056,0.214721,1.0,3918.0,2.0,2.0,Who runs toward the football in the scene?,0.0,11705.0,4.0,3.0,What are the people doing with the football?,19.0,1.0,,,,
Encode-Decode_Experiment-19-1,2386442,encoding,3.537108,0.736842,0.307684,0.12133,19,14,False,0.094404,0.060374,34,3,37,37,1.0,0.091645,0.0,5327.0,1.0,3.0,What is the person on the right wearing?,1.0,4022.0,1.0,1.0,Who is brushing their teeth in the scene?,23.0,1.0,,,,
Encode-Decode_Experiment-19-1,2397102,encoding,1.862074,0.6,0.331667,0.144105,15,9,False,0.13556,0.283779,25,4,29,29,1.0,0.156004,1.0,3386.0,3.0,3.0,What is the man holding besides the cake knife?,1.0,2194.0,1.0,1.0,What are the couple doing with the cake?,24.0,2.0,,,,
Encode-Decode_Experiment-19-1,2385851,encoding,-0.458245,0.105263,0.144368,0.085337,19,2,False,0.12994,0.116076,4,19,24,23,0.9583,0.125109,1.0,2826.0,2.0,2.0,What are the men doing with the suitcases?,0.0,3929.0,1.0,3.0,Where are the men?,26.0,1.0,,,,
Encode-Decode_Experiment-19-1,2409918,encoding,1.997894,0.444444,0.2235,0.110589,18,8,False,0.128377,0.162431,21,11,32,32,1.0,0.140083,1.0,4332.0,2.0,2.0,What is the elephant on the right (from your perspective) doing with its trunk?,1.0,3650.0,4.0,4.0,Where are the elephants in the scene?,28.0,2.0,,,,
Encode-Decode_Experiment-19-1,2370664,encoding,1.770537,0.304348,0.165174,0.078606,23,7,False,0.126591,0.14283,17,18,35,35,1.0,0.134942,1.0,2750.0,1.0,1.0,Where are the people located in the scene?,1.0,2464.0,4.0,4.0,How many donuts are in the scene?,30.0,2.0,,,,
Encode-Decode_Experiment-19-1,2362704,encoding,-2.04561,0.0,0.209455,0.102392,22,0,False,,0.272487,0,29,31,29,0.9355,0.283446,1.0,3519.0,4.0,4.0,What are the bears doing with the pumpkins?,1.0,2412.0,2.0,2.0,How many bears are in the scene?,32.0,2.0,,,,
Encode-Decode_Experiment-19-1,2360001,encoding,0.071524,0.142857,0.138,0.067909,28,4,False,0.326533,0.179908,8,25,34,33,0.9706,0.21224,1.0,4342.0,4.0,4.0,What are the workers doing to the clock?,0.0,3643.0,1.0,4.0,Where are the men standing?,34.0,1.0,,,,
Encode-Decode_Experiment-19-1,2356125,encoding,-0.097269,0.173913,0.182391,0.087163,23,4,False,0.179316,0.187681,8,21,32,29,0.9062,0.186849,0.0,4903.0,3.0,1.0,Where is the luggage being moved to?,0.0,2948.0,4.0,2.0,How many uniformed staff are moving the luggage?,35.0,0.0,,,,
Encode-Decode_Experiment-19-1,2347400,encoding,2.016231,0.444444,0.216444,0.113082,18,8,False,0.212755,0.230066,15,14,33,29,0.8788,0.217275,1.0,2192.0,1.0,1.0,What are the men sitting on in the scene?,0.0,3053.0,4.0,3.0,What are the men doing with the wine?,38.0,1.0,,,,
Encode-Decode_Experiment-19-1,2383555,encoding,-1.010448,0.15,0.2676,0.116384,20,3,False,0.167868,0.171718,8,24,36,32,0.8889,0.172852,1.0,3798.0,4.0,4.0,What is the woman at the back doing in the boat?,1.0,2529.0,2.0,2.0,Who is holding the child in the boat?,39.0,2.0,,,,
Encode-Decode_Experiment-19-1,2379478,encoding,2.346921,0.5,0.2265,0.116536,16,8,False,0.328562,0.254646,27,7,37,34,0.9189,0.350863,0.0,2798.0,3.0,4.0,What is the position of the babies?,1.0,2162.0,2.0,2.0,How many babies are visible in the scene?,40.0,1.0,,,,
Encode-Decode_Experiment-19-1,2374670,encoding,2.284465,0.764706,0.430412,0.146334,17,13,False,0.191087,0.38894,24,1,30,25,0.8333,0.221344,0.0,5165.0,1.0,3.0,Where is the man standing relative to the vehicle?,1.0,5245.0,1.0,1.0,What vehicle sprays water in the scene?,51.0,1.0,,,,
Encode-Decode_Experiment-19-1,2408717,encoding,1.364214,0.380952,0.236667,0.105765,21,8,False,0.173319,0.270643,23,16,44,39,0.8864,0.217444,1.0,3691.0,3.0,3.0,What are the surfers doing with the surfboards?,0.0,3854.0,3.0,2.0,How many surfers are in the scene?,53.0,1.0,,,,
Encode-Decode_Experiment-19-1,2383555,decoding,-0.903424,0.333333,0.494556,0.178457,9,3,False,0.242877,0.287629,10,10,20,20,1.0,0.265253,,,,,,,,,,,,,boat,5455.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2356125,decoding,-0.441702,0.571429,0.664857,0.211519,7,4,False,0.040086,0.140845,6,12,18,18,1.0,0.107259,,,,,,,,,,,,,"four staff, suitcases, conveyer belt",25558.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2387122,decoding,,0.0,0.0,0.0,5,0,False,,0.22883,0,10,17,10,0.5882,0.156492,,,,,,,,,,,,,"against glass in the water, blonde photographer with balck camera",22648.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2350974,decoding,-0.563109,0.2,0.337,0.243292,5,1,False,0.239428,0.082131,3,12,15,15,1.0,0.113591,,,,,,,,,,,,,two guys sat on couch drinking,11072.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2344622,decoding,0.337445,0.6,0.513,0.25782,5,3,False,0.156392,0.048294,10,2,12,12,1.0,0.138376,,,,,,,,,,,,,cat sat on top of a blue blanket next to a keyboard,17255.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2347025,decoding,0.451547,0.75,0.6675,0.182705,8,6,False,0.129576,,16,0,18,16,0.8889,0.137668,,,,,,,,,,,,,"old women holfimh a girl on her back, girl was carrying a pink umbrella",22518.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2347400,decoding,-1.592284,0.083333,0.334667,0.157845,12,1,False,0.268958,0.085953,2,16,18,18,1.0,0.106287,,,,,,,,,,,,,two guys sat on a couch smelling wine,9211.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2412687,decoding,-0.342168,0.6,0.681,0.236726,5,3,False,0.078529,0.081113,8,1,13,9,0.6923,0.079837,,,,,,,,,,,,,"dog biting a red frisbee which was in a guys hand, on grass",23451.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2409918,decoding,2.163476,0.666667,0.325833,0.15754,12,8,False,0.060833,0.074212,14,4,18,18,1.0,0.063806,,,,,,,,,,,,,"two guys sat on the backs of two elephants which were in the water, one of the elephants were eating leaves",25708.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2360001,decoding,-0.513065,0.125,0.178687,0.104641,16,2,False,0.140841,0.289846,4,16,20,20,1.0,0.260045,,,,,,,,,,,,,"three guys stoof on scaffolding, liftimng up a clock",15481.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2411268,decoding,0.440751,0.75,0.66525,0.192285,8,6,False,0.07075,0.07447,15,1,17,16,0.9412,0.066925,,,,,,,,,,,,,a girl carrying a red bag and wearing pink wellies attempting to grab an apple from a tree above her hea,24407.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2397102,decoding,,1.0,1.0,0.0,2,2,False,0.066853,,13,0,13,13,1.0,0.066853,,,,,,,,,,,,,"two people cutting a cake, the guy had a beer bottle in his other hand",34720.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2362704,decoding,-1.312373,0.090909,0.287545,0.149833,11,1,False,0.204182,0.233287,2,13,16,15,0.9375,0.215421,,,,,,,,,,,,,two black bears eating pumpkins,8340.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2385550,decoding,0.22652,0.333333,0.299083,0.151201,12,4,False,0.390225,0.560162,7,10,17,17,1.0,0.490188,,,,,,,,,,,,,"two children, one boy one girl, both with tangerine slices in their mouths",23048.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,150472,decoding,-1.080984,0.2,0.3963,0.181594,10,2,False,0.188639,0.168632,3,11,14,14,1.0,0.172919,,,,,,,,,,,,,two girls opening their mouths to bite a pizza slice which was on a paper plate,29273.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2394020,decoding,2.131304,0.857143,0.534429,0.151416,14,12,False,0.267354,0.036354,18,1,19,19,1.0,0.255196,,,,,,,,,,,,,"two guys riding horses along the beach with cowboy hats on thie heads, the horses were both white and brown",32446.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2356991,decoding,,,,,0,0,True,,0.050696,0,17,17,17,1.0,0.050696,,,,,,,,,,,,,a baseball player sliding i9nto the ground and another one stood up with a glove on his hand attempting to catch the ball,38862.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2370664,decoding,,0.0,0.0,0.0,4,0,False,,0.064466,0,19,19,19,1.0,0.064466,,,,,,,,,,,,,three people eating donuts,7101.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2386442,decoding,0.556048,0.6,0.5022,0.175884,10,6,False,0.28613,0.102039,11,3,14,14,1.0,0.246682,,,,,,,,,,,,,"mum dad and kid brushing thier teeth, dad wearing a purple shirt and child wearing a pink checkered shirt",24667.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2369373,decoding,-1.00968,0.166667,0.327917,0.159704,12,2,False,0.42352,0.280086,4,12,16,16,1.0,0.315944,,,,,,,,,,,,,a chef putting a pizza pannel into a oven which had fire in it,21905.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2379478,decoding,0.704485,0.428571,0.294714,0.190007,7,3,False,0.403978,0.476173,14,3,17,17,1.0,0.416719,,,,,,,,,,,,,two bbaies laying on a bed drinking milk from thier bottles,14614.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2385851,decoding,0.358522,0.333333,0.273889,0.165804,9,3,False,0.169297,0.091993,7,6,13,13,1.0,0.133618,,,,,,,,,,,,,"4 attendants, 2 taking suitcases onto a conveyer belt, on suitcase was colouful and stripey",30152.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2345035,decoding,0.410965,0.777778,0.701778,0.184931,9,7,False,0.096206,0.110789,14,1,15,15,1.0,0.097178,,,,,,,,,,,,,a football on the grass,10340.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2349475,decoding,,0.0,0.0,0.0,6,0,False,,0.032504,0,13,13,13,1.0,0.032504,,,,,,,,,,,,,a man on a cycle and a women near a blender holding the lid,15568.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2367132,decoding,1.821382,0.384615,0.167154,0.119394,13,5,False,0.120863,0.10753,10,7,17,17,1.0,0.115373,,,,,,,,,,,,,two guys playing video games with white controllers in both hands and a girl in the back,22298.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2371471,decoding,,1.0,1.0,0.0,2,2,False,0.112855,,12,0,13,12,0.9231,0.104905,,,,,,,,,,,,,"2 bik estuntmen in the air about to land on a dirt ramp, one was doing a handstand, one bike was blue and the other was red",27880.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2348899,decoding,2.144823,0.777778,0.401667,0.175358,9,7,False,0.19033,0.008156,12,1,13,13,1.0,0.176317,,,,,,,,,,,,,"3 guys, 1 women, the women was playing/ pulling a guys tie and he was holding a glass in his hand",22839.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2374670,decoding,0.121787,0.625,0.60125,0.195012,8,5,False,0.246838,0.119027,11,4,15,15,1.0,0.212755,,,,,,,,,,,,,"a vehicle spraying water that was red, with a guy on the back of it",21599.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2410309,decoding,,0.0,0.0,0.0,11,0,False,,0.128957,0,13,15,13,0.8667,0.128495,,,,,,,,,,,,,"a child and a wo,me, with 2 laptops in front of each of them",15913.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-19-1,2408717,decoding,0.869027,1.0,0.674,0.375132,2,2,False,0.035307,,11,0,11,11,1.0,0.035307,,,,,,,,,,,,,4 powple holding 4 green surfboards walking on the beach going into the sea,17109.0,30.0,Which description best matches the image?
