SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-20-1,150472,encoding,2.877629,0.576923,0.284038,0.10178,26,15,False,0.086966,0.158185,24,5,30,29,0.9667,0.099219,1.0,2425.0,4.0,4.0,How many women are in the scene?,1.0,4671.0,2.0,2.0,Where is the pizza slice located?,11.0,2.0,,,,
Encode-Decode_Experiment-20-1,2344622,encoding,0.575829,0.285714,0.225286,0.104942,21,6,False,0.191557,0.172112,11,17,31,28,0.9032,0.190363,1.0,6824.0,2.0,2.0,Where is the cat located?,1.0,5493.0,4.0,4.0,What is the cat resting its head on?,12.0,2.0,,,,
Encode-Decode_Experiment-20-1,2371471,encoding,2.430162,0.888889,0.599556,0.119059,18,16,False,0.304776,,26,0,26,26,1.0,0.304776,1.0,16532.0,3.0,3.0,What is nearest to the motorcyclists?,0.0,9388.0,1.0,2.0,What stunt is one motorcyclist performing?,14.0,1.0,,,,
Encode-Decode_Experiment-20-1,2360001,encoding,0.852216,0.2,0.13764,0.073174,25,5,False,0.254801,0.250546,12,19,31,31,1.0,0.252193,0.0,5543.0,2.0,4.0,Where are the men standing?,0.0,13324.0,1.0,4.0,What are the workers doing to the clock?,15.0,0.0,,,,
Encode-Decode_Experiment-20-1,2411268,encoding,0.24719,0.4375,0.40225,0.142603,16,7,False,0.152447,0.12332,18,9,31,27,0.871,0.138047,1.0,4088.0,2.0,2.0,What is the child holding while picking fruit?,0.0,14357.0,1.0,4.0,Where is the fruit branch relative to the child?,16.0,1.0,,,,
Encode-Decode_Experiment-20-1,2386442,encoding,2.80614,0.652174,0.317826,0.119149,23,15,False,0.121793,0.118397,24,6,30,30,1.0,0.121114,1.0,5746.0,3.0,3.0,What is the person on the right wearing?,1.0,5648.0,1.0,1.0,Who is brushing their teeth in the scene?,19.0,2.0,,,,
Encode-Decode_Experiment-20-1,2347025,encoding,2.624066,0.833333,0.542583,0.110801,24,20,False,0.139965,0.157111,31,1,32,32,1.0,0.140501,1.0,4715.0,1.0,1.0,Where is the baby in relation to the mother?,1.0,2364.0,2.0,2.0,Who is holding the umbrella in the scene?,21.0,2.0,,,,
Encode-Decode_Experiment-20-1,2379478,encoding,2.798073,0.5,0.223636,0.098769,22,11,False,0.404191,0.320799,21,9,32,30,0.9375,0.399773,1.0,4614.0,4.0,4.0,What is the position of the babies?,1.0,3090.0,2.0,2.0,How many babies are visible in the scene?,22.0,2.0,,,,
Encode-Decode_Experiment-20-1,2408717,encoding,0.504982,0.315789,0.256421,0.117566,19,6,False,0.129528,0.168744,14,11,31,25,0.8065,0.182088,1.0,5069.0,3.0,3.0,What are the surfers doing with the surfboards?,1.0,3389.0,2.0,2.0,How many surfers are in the scene?,23.0,2.0,,,,
Encode-Decode_Experiment-20-1,2374670,encoding,1.031384,0.611111,0.467444,0.139295,18,11,False,0.157709,0.151387,22,8,30,30,1.0,0.156023,1.0,6535.0,1.0,1.0,What vehicle sprays water in the scene?,0.0,4153.0,1.0,3.0,Where is the man standing relative to the vehicle?,28.0,1.0,,,,
Encode-Decode_Experiment-20-1,2383555,encoding,0.104304,0.291667,0.280875,0.103464,24,7,False,0.218177,0.164316,14,16,32,30,0.9375,0.193658,1.0,2982.0,2.0,2.0,Who is holding the child in the boat?,0.0,4817.0,2.0,4.0,What is the woman at the back doing in the boat?,30.0,1.0,,,,
Encode-Decode_Experiment-20-1,2385550,encoding,2.820971,0.478261,0.221783,0.090918,23,11,False,0.169357,0.215057,22,10,32,32,1.0,0.183638,1.0,4182.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),1.0,4025.0,4.0,4.0,Where are the tangerines in the scene?,31.0,2.0,,,,
Encode-Decode_Experiment-20-1,2367132,encoding,1.02638,0.2,0.110133,0.087557,15,3,False,0.147516,0.087975,15,11,30,26,0.8667,0.123557,1.0,3134.0,2.0,2.0,How many men are playing in the scene?,0.0,4747.0,2.0,4.0,In which hand(s) are the men holding the controllers?,35.0,1.0,,,,
Encode-Decode_Experiment-20-1,2397102,encoding,1.594145,0.5,0.286125,0.134163,16,8,False,0.101349,0.098289,18,8,27,26,0.963,0.098337,1.0,2914.0,1.0,1.0,What are the couple doing with the cake?,1.0,15716.0,3.0,3.0,What is the man holding besides the cake knife?,37.0,2.0,,,,
Encode-Decode_Experiment-20-1,2410309,encoding,0.111251,0.238095,0.226381,0.105296,21,5,False,0.193369,0.167425,9,20,36,29,0.8056,0.14868,1.0,4341.0,2.0,2.0,What is the baby touching?,1.0,3916.0,4.0,4.0,How many laptops or electronic devices are visible?,40.0,2.0,,,,
Encode-Decode_Experiment-20-1,2362704,encoding,-0.138538,0.130435,0.141478,0.079715,23,3,False,0.322981,0.33904,7,19,28,26,0.9286,0.325848,1.0,1608.0,2.0,2.0,How many bears are in the scene?,1.0,9845.0,4.0,4.0,What are the bears doing with the pumpkins?,41.0,2.0,,,,
Encode-Decode_Experiment-20-1,2356125,encoding,1.557959,0.333333,0.199208,0.08609,24,8,False,0.134179,0.128712,15,13,31,28,0.9032,0.137613,0.0,3687.0,4.0,2.0,How many uniformed staff are moving the luggage?,1.0,18212.0,1.0,1.0,Where is the luggage being moved to?,42.0,1.0,,,,
Encode-Decode_Experiment-20-1,2347400,encoding,-0.080437,0.193548,0.200323,0.084217,31,6,False,0.155018,0.223951,13,24,37,37,1.0,0.199732,0.0,10004.0,2.0,1.0,What are the men sitting on in the scene?,1.0,3201.0,3.0,3.0,What are the men doing with the wine?,43.0,1.0,,,,
Encode-Decode_Experiment-20-1,2356991,encoding,2.911205,0.48,0.20292,0.095177,25,12,False,0.090934,0.163486,16,12,33,28,0.8485,0.116225,0.0,23595.0,3.0,1.0,How is the player on the left (from your perspective) reaching the base?,1.0,11460.0,2.0,2.0,What is the current action of the gloved player on the base?,44.0,1.0,,,,
Encode-Decode_Experiment-20-1,2348899,encoding,2.468573,0.8,0.4027,0.160943,10,8,False,0.183461,0.438639,22,3,26,25,0.9615,0.215866,0.0,6199.0,4.0,1.0,Where is the woman located relative to the man? (from your perspective),1.0,6727.0,4.0,4.0,What is the woman doing?,50.0,1.0,,,,
Encode-Decode_Experiment-20-1,2347025,decoding,,1.0,1.0,0.0,5,5,False,0.108896,,8,0,8,8,1.0,0.108896,,,,,,,,,,,,,"pink, hold by child, child is on the back of her mother.",35085.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2345035,decoding,,0.0,0.0,0.0,3,0,False,,0.152225,0,5,5,5,1.0,0.152225,,,,,,,,,,,,,two girl are chasing the football,21667.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2356125,decoding,,0.0,0.0,0.0,3,0,False,,0.047301,0,4,4,4,1.0,0.047301,,,,,,,,,,,,,"two stuff are carring the longage to belt, two stuff are wating for something",29147.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2344622,decoding,0.116678,0.5,0.473,0.231406,6,3,False,0.142424,0.236624,8,2,11,10,0.9091,0.147926,,,,,,,,,,,,,"cat is lying on the blue blanket,while its owner is typing the keyboard",20278.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2371471,decoding,,1.0,1.0,0.0,2,2,False,0.064006,,10,0,11,10,0.9091,0.05872,,,,,,,,,,,,,"two man, one of them is using hand holding it but his body left the motorbyckle",31725.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2397102,decoding,-0.553026,0.285714,0.399,0.204847,7,2,False,0.034888,0.051185,5,5,11,10,0.9091,0.041036,,,,,,,,,,,,,"the man holding womans hand cutting the cake,another hand is holding the beer bottle",26018.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2408717,decoding,0.056957,0.714286,0.702714,0.203161,7,5,False,0.047069,0.023705,12,1,13,13,1.0,0.045272,,,,,,,,,,,,,,5667.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2349475,decoding,-0.432477,0.333333,0.434167,0.233153,6,2,False,0.082699,0.076627,4,5,12,9,0.75,0.093598,,,,,,,,,,,,,"the womans left hand is holding it,another hand is on the top.",43554.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2367132,decoding,0.450613,0.5,0.3335,0.369497,2,1,False,0.057243,0.01083,7,1,9,8,0.8889,0.054429,,,,,,,,,,,,,two man are playing it using both of their hands. a girl is lying on sofa behind them,27549.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2347400,decoding,-0.406241,0.3,0.3767,0.188804,10,3,False,0.164111,0.059444,5,8,13,13,1.0,0.0997,,,,,,,,,,,,,two man are smelling it and sitting on the sofa,10985.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2370664,decoding,1.923647,0.8,0.3306,0.244016,5,4,False,0.050905,0.142522,7,1,8,8,1.0,0.062357,,,,,,,,,,,,,"two man and one woman are in the scence, woman wear in red.",23451.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2385550,decoding,,1.0,1.0,0.0,1,1,True,0.166363,,5,0,7,5,0.7143,0.13879,,,,,,,,,,,,,"in two childrens mouth, one girl and one boy",13194.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2385851,decoding,0.166275,0.2,0.169,0.186438,5,1,False,0.149122,0.225013,2,8,11,10,0.9091,0.197482,,,,,,,,,,,,,two man are carrying them,13093.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2394020,decoding,0.00218,0.666667,0.666,0.305868,3,2,False,0.339082,0.280477,3,3,10,6,0.6,0.239423,,,,,,,,,,,,,two man on the horse walking along the beach. wear the cowboy hat,31538.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2411268,decoding,-0.48199,0.5,0.60075,0.209029,8,4,False,0.099907,0.091213,7,3,11,10,0.9091,0.088826,,,,,,,,,,,,,a girl is picking it. there are three apples on the tree. she hold the red bag,30230.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2387122,decoding,1.682819,1.0,0.507,0.292961,4,4,False,0.077222,,9,0,9,9,1.0,0.077222,,,,,,,,,,,,,"on the other side of glass, stay in the water, one of its claw is put on glass",46246.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2350974,decoding,-0.622371,0.1,0.1943,0.151517,10,1,False,0.215115,0.133569,3,10,13,13,1.0,0.152387,,,,,,,,,,,,,,17174.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2412687,decoding,,1.0,1.0,0.0,3,3,False,0.13299,,7,0,8,7,0.875,0.126381,,,,,,,,,,,,,,20416.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2383555,decoding,-0.534373,0.2,0.328,0.239533,5,1,False,0.151724,0.282602,2,9,11,11,1.0,0.258806,,,,,,,,,,,,,"the woman in the front is holding the kid, while the other woman in the back is moving the boat",31849.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2360001,decoding,0.886849,0.166667,0.066833,0.112571,6,1,False,0.062709,0.03049,2,7,9,9,1.0,0.03765,,,,,,,,,,,,,four mam standing on the scaffhold is rasing the clock,17409.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2369373,decoding,0.148472,0.333333,0.302333,0.208793,6,2,False,0.098485,0.192726,6,5,12,11,0.9167,0.130845,,,,,,,,,,,,,,4667.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2348899,decoding,0.449038,0.428571,0.337857,0.202019,7,3,False,0.184822,0.095983,6,3,10,9,0.9,0.162276,,,,,,,,,,,,,a woman is touching the mans tie,8322.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2374670,decoding,0.560191,0.714286,0.594714,0.213447,7,5,False,0.146993,0.178331,8,1,10,9,0.9,0.137336,,,,,,,,,,,,,"car in red, a man is standing at the back of the car",9774.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2409918,decoding,,,,,0,0,True,,0.020812,0,5,9,5,0.5556,0.015486,,,,,,,,,,,,,"two man sitting on two elephants, the right people doesnt wear cloth, right elephant is eating plants",42936.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2379478,decoding,1.970975,0.8,0.3318,0.237547,5,4,False,0.230671,0.237072,10,1,13,11,0.8462,0.273762,,,,,,,,,,,,,two babies,2741.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2362704,decoding,-0.189517,0.25,0.299,0.258552,4,1,False,0.092053,0.523416,2,3,9,5,0.5556,0.309741,,,,,,,,,,,,,eating,1841.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2386442,decoding,,1.0,1.0,0.0,2,2,False,0.275198,,7,0,7,7,1.0,0.275198,,,,,,,,,,,,,"man,woman,kid. all of them is brushing thier teeth",20777.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2356991,decoding,1.528125,1.0,0.6655,0.218896,6,6,False,0.072211,,7,0,7,7,1.0,0.072211,,,,,,,,,,,,,"one man is on the ground,another one is wating for cating the ball",17292.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,150472,decoding,-1.216975,0.0,0.335,0.275273,4,0,False,,0.078996,0,9,9,9,1.0,0.078996,,,,,,,,,,,,,two women. the right one wear glass,13184.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-20-1,2410309,decoding,,0.0,0.0,0.0,3,0,False,,0.229806,0,6,6,6,1.0,0.229806,,,,,,,,,,,,,,1299.0,30.0,Which description best matches the image?
