SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-12-1,2411268,decoding,-0.625771,0.5,0.66675,0.266471,4,2,False,0.087568,0.149781,4,2,6,6,1.0,0.108306,,,,,,,,,,,,,a little girl in pink wellies picking green apples with a red bag,17571.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,150472,decoding,-1.064549,0.111111,0.296333,0.173991,9,1,False,0.15629,0.183518,3,10,13,13,1.0,0.177234,,,,,,,,,,,,,two women in dim lighting opening their mouths to a slice of pizza on a paper plate,20333.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2347400,decoding,,0.0,0.0,0.0,4,0,False,,0.058298,0,6,6,6,1.0,0.058298,,,,,,,,,,,,,two men sitting on a sofa smelling their glasses of red wine,14081.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2367132,decoding,0.567518,0.5,0.34475,0.27356,4,2,False,0.122756,0.138862,4,2,6,6,1.0,0.128125,,,,,,,,,,,,,cat sat bside computer,12864.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2379478,decoding,-0.033703,0.333333,0.343667,0.306601,3,1,False,0.421982,0.381393,2,7,9,9,1.0,0.390413,,,,,,,,,,,,,two babies lying down with bottles of milk in their mouths,18880.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2362704,decoding,,0.0,0.0,0.0,1,0,True,,0.186274,0,6,6,6,1.0,0.186274,,,,,,,,,,,,,"two black bears eating pumpkins, one is looking away",15821.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2412687,decoding,,0.0,0.0,0.0,1,0,True,,0.041332,0,8,8,8,1.0,0.041332,,,,,,,,,,,,,cute dog,14046.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2397102,decoding,,0.0,0.0,0.0,2,0,False,,0.05533,0,10,10,10,1.0,0.05533,,,,,,,,,,,,,"a man and a woman cutting into a cake, the man is holding a beer",14541.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2344622,decoding,,0.0,0.0,0.0,1,0,True,,0.205483,0,11,11,11,1.0,0.205483,,,,,,,,,,,,,cat lying down bside keyboard on a blue blanket,16850.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2409918,decoding,-1.126515,0.333333,0.666667,0.295898,3,1,False,0.056238,0.081457,5,4,9,9,1.0,0.067446,,,,,,,,,,,,,"two elephants in water with two men on them, one elephant is eating a plant",20376.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2349475,decoding,0.345877,0.25,0.176,0.213949,4,1,False,0.039053,0.060433,3,4,7,7,1.0,0.05127,,,,,,,,,,,,,"a blender full of mixture, one man is pedal powering the blender and one woman is holdingthe lid",30298.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2369373,decoding,,0.0,0.0,0.0,1,0,True,,0.106772,0,9,9,9,1.0,0.106772,,,,,,,,,,,,,chef putting a pizza into a oven in the shape of a stone mouth,16952.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2348899,decoding,,,,,0,0,True,,0.205586,0,3,3,3,1.0,0.205586,,,,,,,,,,,,,man with pink and white tie and woman touching it,17955.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2370664,decoding,,,,,0,0,True,,0.153357,0,8,8,8,1.0,0.153357,,,,,,,,,,,,,three people in caravan park eating donuts looking at the camera,22688.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2408717,decoding,,0.0,0.0,0.0,2,0,False,,0.061316,0,5,5,5,1.0,0.061316,,,,,,,,,,,,,4 surfers walking to the water holding their surfboards,14438.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2347025,decoding,,1.0,1.0,0.0,2,2,False,0.135576,,6,0,6,6,1.0,0.135576,,,,,,,,,,,,,"a granny with a baby on her back, baby is holding an umbrella",14750.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2345035,decoding,,0.0,0.0,0.0,1,0,True,,0.208416,0,6,6,6,1.0,0.208416,,,,,,,,,,,,,"two girls chasing a football, one in blue and one in white",16417.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2356991,decoding,,0.0,0.0,0.0,1,0,True,,0.037235,0,8,10,8,0.8,0.034479,,,,,,,,,,,,,a man lying on ground hands out and another man catching a ball,22282.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-12-1,2350974,decoding,-1.250874,0.0,0.3315,0.265015,4,0,False,,0.0875,0,12,12,12,1.0,0.0875,,,,,,,,,,,,,man drinking,11225.0,30.0,Which description best matches the image?
