SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-8-1,2387122,polar bear,encoding,3,3,13986,14388,402,1063.9,315.0,567.41,224.0,10.0,head of polar bear above water,polygon,,0.265463
Encode-Decode_Experiment-8-1,2387122,polar bear,encoding,3,3,14416,14568,152,1156.5,341.4,616.8,242.77,10.0,head of polar bear above water,polygon,,0.273022
Encode-Decode_Experiment-8-1,2387122,polar bear,encoding,3,3,14612,14796,184,881.4,210.7,470.08,149.83,12.0,rock in large size.,polygon,,0.027794
Encode-Decode_Experiment-8-1,2387122,polar bear,encoding,3,3,14840,15200,360,1026.5,520.4,547.47,370.06,16.0,black rail in front of polar bear,polygon,,0.046878
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,15242,15484,242,962.9,529.1,513.55,376.25,2.0,plain wall behind the conveyor belt,polygon,,0.304406
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,15510,15646,136,1122.6,547.9,598.72,389.62,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.252711
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,15674,15802,128,1200.9,638.1,640.48,453.76,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.182343
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,15858,16108,250,518.3,727.3,276.43,517.19,24.0,blue checked bag on conveyor belt,polygon,,0.341105
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,16150,16312,162,230.1,688.7,122.72,489.74,21.0,"bag in black, checked , blue color",polygon,,0.11707
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,16356,16500,144,380.1,417.3,202.72,296.75,2.0,plain wall behind the conveyor belt,polygon,,0.33807
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,16530,16762,232,597.5,419.5,318.67,298.31,0.0,"man in uniform with hat and tie, standing near the conveyor belt",polygon,,0.381757
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,16814,17130,316,1124.1,466.7,599.52,331.88,17.0,woman in uniform interacting with luggage,polygon,,0.476536
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,17158,17334,176,1274.6,521.6,679.79,370.92,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.054932
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,17514,17678,164,1268.7,631.6,676.64,449.14,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.108097
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,17702,18092,390,1202.1,672.5,641.12,478.22,4.0,multicolored striped luggage on conveyor belt,polygon,,0.261874
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,18150,18544,394,471.0,726.6,251.2,516.69,24.0,blue checked bag on conveyor belt,polygon,,0.285888
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,18578,18916,338,172.4,708.1,91.95,503.54,21.0,"bag in black, checked , blue color",polygon,,0.112625
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,19036,19304,268,1337.1,697.7,713.12,496.14,4.0,multicolored striped luggage on conveyor belt,polygon,,0.246086
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,19342,19594,252,1329.6,532.8,709.12,378.88,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.034122
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,19638,19876,238,1724.7,505.1,919.84,359.18,2.0,plain wall behind the conveyor belt,polygon,,0.103547
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,20052,20154,102,519.6,491.0,277.12,349.16,16.0,"jacket worn by a man, part of his uniform.",polygon,,0.150257
Encode-Decode_Experiment-8-1,2356125,airport,encoding,4,4,20182,20310,128,339.3,442.1,180.96,314.38,15.0,woman in uniform standing near conveyor belt,polygon,,0.510417
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20318,20668,350,983.0,542.1,524.27,385.49,4.0,oven with fire inside,polygon,,0.558493
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20716,20902,186,549.4,599.2,293.01,426.1,13.0,oven with face shaped like a man's head,polygon,,0.075173
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20950,21202,252,1017.6,624.3,542.72,443.95,4.0,oven with fire inside,polygon,,0.26926
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21230,21370,140,1139.4,550.2,607.68,391.25,28.0,fire inside the oven,polygon,,0.523
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21416,21638,222,920.1,229.9,490.72,163.48,13.0,oven with face shaped like a man's head,polygon,,0.106144
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21670,21906,236,746.0,190.5,397.87,135.47,13.0,oven with face shaped like a man's head,polygon,,0.121827
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21966,22492,526,1169.3,568.1,623.63,403.98,12.0,fire inside the oven,polygon,,0.356735
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,22518,23174,656,1278.8,596.1,682.03,423.89,2.0,large gray metal oven,polygon,,0.539947
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23212,23490,278,998.3,719.7,532.43,511.79,23.0,pan used for cooking,proximity,24.38,0.271646
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23530,23676,146,799.6,972.1,426.45,691.27,0.0,stainless steel oven with silver and black color,polygon,,0.127988
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23876,24020,144,407.4,580.0,217.28,412.44,27.0,man's head with white hat,polygon,,0.078943
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24036,24326,290,454.9,550.9,242.61,391.75,,,none,,0.101833
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24360,24598,238,301.1,720.1,160.59,512.07,24.0,"man wearing white chef's hat and shirt, holding a spatula",polygon,,0.628483
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24722,24812,90,1509.6,775.4,805.12,551.4,0.0,stainless steel oven with silver and black color,polygon,,0.015911
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24864,25046,182,1866.0,915.4,995.2,650.95,0.0,stainless steel oven with silver and black color,polygon,,0.011026
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,25092,25386,294,1695.0,446.8,904.0,317.72,13.0,oven with face shaped like a man's head,polygon,,0.216617
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25394,25686,292,939.4,494.2,501.01,351.43,2.0,hair in dark colored waves on a young boy.,polygon,,0.055042
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25708,25820,112,925.1,570.2,493.39,405.48,2.0,hair in dark colored waves on a young boy.,polygon,,0.109678
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25866,26032,166,1286.3,391.9,686.03,278.68,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.109536
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26064,26230,166,1408.0,527.1,750.93,374.83,14.0,stubble on a man's face.,polygon,,0.069342
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26304,26456,152,342.2,389.1,182.51,276.69,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.153189
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26484,26680,196,284.8,284.8,151.89,202.52,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.091812
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26734,26886,152,798.2,639.1,425.71,454.47,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.103921
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26914,27204,290,897.6,713.5,478.72,507.38,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.073954
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27254,27472,218,1375.0,551.2,733.33,391.96,14.0,stubble on a man's face.,polygon,,0.149884
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27542,27858,316,242.4,574.9,129.28,408.82,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.32398
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27880,28252,372,163.6,575.0,87.25,408.89,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.559381
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28304,28516,212,751.2,772.5,400.64,549.33,,,none,,0.167768
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28542,28684,142,881.2,743.1,469.97,528.43,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.065597
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28744,29206,462,1415.3,566.5,754.83,402.84,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.149165
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29248,29450,202,1323.5,360.2,705.87,256.14,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.121418
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29516,29644,128,1762.0,989.7,939.73,703.79,9.0,"shirt in purple, button up, blue , worn by a man",polygon,,0.072118
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29704,29914,210,928.8,631.8,495.36,449.28,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.227628
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29932,30204,272,884.0,636.6,471.47,452.69,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.179714
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,30256,30464,208,361.2,357.9,192.64,254.51,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.171417
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30472,30722,250,993.9,529.5,530.08,376.53,5.0,sidewalk made of concrete tiles,polygon,,0.039443
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30758,30926,168,1005.5,387.7,536.27,275.7,16.0,"two people walking with luggage, one carrying a red suitcase on their shoulders",polygon,,0.461613
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30952,31306,354,863.2,378.6,460.37,269.23,18.0,red suitcases being carried by two people,polygon,,0.178833
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31340,31642,302,1100.1,396.8,586.72,282.17,31.0,grey jacket worn by the right person,polygon,,0.127148
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31678,31906,228,1163.8,278.3,620.69,197.9,13.0,"red suitcase with a handle, carried by the right person",polygon,,0.098874
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31946,32202,256,828.4,409.7,441.81,291.34,0.0,rope securing a suitcase on the left person,polygon,,0.078799
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32222,32366,144,826.7,364.3,440.91,259.06,4.0,black bag on the left person's back,polygon,,0.213811
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32382,32470,88,825.3,332.9,440.16,236.73,4.0,black bag on the left person's back,polygon,,0.379858
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32504,32936,432,829.8,509.1,442.56,362.03,14.0,sweatshirt worn by a person.,polygon,,0.172945
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32960,33144,184,805.0,586.8,429.33,417.28,15.0,pants in gray color worn by a person.,polygon,,0.140796
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33184,33422,238,579.5,461.4,309.07,328.11,2.0,metal fence on the left side of the walkway,polygon,,0.388228
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33494,33696,202,706.9,291.1,377.01,207.0,,,none,,0.551475
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33720,33884,164,863.2,255.2,460.37,181.48,,,none,,0.288493
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33932,34268,336,1096.7,617.3,584.91,438.97,25.0,slacks in brown color worn by a person.,proximity,37.01,0.108763
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34304,34578,274,848.9,620.5,452.75,441.24,15.0,pants in gray color worn by a person.,polygon,,0.144073
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34620,34826,206,1028.7,418.6,548.64,297.67,,,none,,0.330565
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34852,35068,216,1093.0,449.8,582.93,319.86,31.0,grey jacket worn by the right person,polygon,,0.139024
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,35198,35330,132,1176.9,330.1,627.68,234.74,13.0,"red suitcase with a handle, carried by the right person",polygon,,0.161385
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,35360,35540,180,1310.6,218.8,698.99,155.59,1.0,concrete wall with a sign on it on the right,polygon,,0.320773
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,35548,35824,276,987.0,537.3,526.4,382.08,2.0,blue blanket on desk,polygon,,0.043043
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,35850,36168,318,1173.6,571.8,625.92,406.61,6.0,keyboard in black color,polygon,,0.364889
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36210,36470,260,827.7,522.9,441.44,371.84,23.0,striped cat's head,polygon,,0.212247
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36484,36618,134,776.4,507.8,414.08,361.1,23.0,striped cat's head,polygon,,0.271521
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36666,36928,262,1120.5,272.5,597.6,193.78,,,none,,0.283589
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37034,37192,158,754.4,498.4,402.35,354.42,23.0,striped cat's head,polygon,,0.278153
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37240,37466,226,1276.1,687.9,680.59,489.17,9.0,hand typing on black computer keyboard,polygon,,0.261713
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37508,37700,192,1519.4,544.5,810.35,387.2,7.0,keyboard in black color,polygon,,0.399141
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37740,37966,226,1258.5,548.5,671.2,390.04,6.0,keyboard in black color,polygon,,0.364725
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38154,38320,166,1368.7,631.9,729.97,449.35,9.0,hand typing on black computer keyboard,polygon,,0.304281
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38368,38664,296,1092.2,314.3,582.51,223.5,,,none,,0.502742
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38682,39010,328,1129.3,284.0,602.29,201.96,,,none,,0.330728
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39056,39224,168,1524.1,218.1,812.85,155.09,33.0,"speaker in black, computer speaker.",polygon,,0.326691
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39264,39440,176,1253.3,160.4,668.43,114.06,,,none,,0.428198
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39640,39738,98,749.4,567.5,399.68,403.56,23.0,striped cat's head,polygon,,0.120781
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39780,39996,216,504.7,713.2,269.17,507.16,35.0,blanket in blue color on the table.,polygon,,0.041797
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40052,40206,154,961.6,299.9,512.85,213.26,26.0,brown and black cat laying head down,polygon,,0.104151
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40234,40566,332,1074.2,265.1,572.91,188.52,,,none,,0.217192
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40592,40624,32,1225.3,178.3,653.49,126.79,,,none,,0.32046
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40632,40766,134,964.2,533.3,514.24,379.24,5.0,sidewalk made of concrete tiles,polygon,,0.081607
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40782,40900,118,997.0,521.4,531.73,370.77,5.0,sidewalk made of concrete tiles,polygon,,0.04257
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40940,41138,198,1035.3,365.6,552.16,259.98,16.0,"two people walking with luggage, one carrying a red suitcase on their shoulders",polygon,,0.354563
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41166,41406,240,893.6,396.2,476.59,281.74,18.0,red suitcases being carried by two people,polygon,,0.240925
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41446,41688,242,1139.8,489.0,607.89,347.73,16.0,"two people walking with luggage, one carrying a red suitcase on their shoulders",polygon,,0.084341
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41872,42014,142,1151.9,701.6,614.35,498.92,7.0,person on the right walking on a sidewalk,polygon,,0.069215
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42068,42238,170,1208.0,268.7,644.27,191.08,13.0,"red suitcase with a handle, carried by the right person",polygon,,0.204721
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42264,42476,212,1341.2,185.8,715.31,132.12,34.0,building with blue windows in the background,proximity,21.3,0.49603
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42504,42714,210,1264.6,306.0,674.45,217.6,1.0,concrete wall with a sign on it on the right,polygon,,0.200094
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42756,43002,246,857.2,395.8,457.17,281.46,18.0,red suitcases being carried by two people,polygon,,0.143561
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43020,43454,434,846.2,361.5,451.31,257.07,4.0,black bag on the left person's back,polygon,,0.263414
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43482,43656,174,871.8,511.7,464.96,363.88,14.0,sweatshirt worn by a person.,polygon,,0.230491
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43674,43808,134,885.3,547.9,472.16,389.62,14.0,sweatshirt worn by a person.,polygon,,0.160128
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43832,44072,240,852.1,613.0,454.45,435.91,15.0,pants in gray color worn by a person.,polygon,,0.134222
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,44084,44740,656,832.9,633.3,444.21,450.35,15.0,pants in gray color worn by a person.,polygon,,0.159513
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,44952,45086,134,1113.4,632.3,593.81,449.64,25.0,slacks in brown color worn by a person.,polygon,,0.088047
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,45106,45338,232,1149.7,657.5,613.17,467.56,7.0,person on the right walking on a sidewalk,polygon,,0.062104
