SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-13-1,2367132,encoding,3.972417,0.461538,0.134923,0.082221,26,12,False,0.095807,0.137473,26,8,36,34,0.9444,0.10363,1.0,3504.0,2.0,2.0,How many men are playing in the scene?,0.0,15044.0,2.0,4.0,In which hand(s) are the men holding the controllers?,15.0,1.0,,,,
Encode-Decode_Experiment-13-1,2397102,encoding,2.18961,0.32,0.14304,0.080818,25,8,False,0.086902,0.131221,15,15,33,30,0.9091,0.109785,1.0,3084.0,1.0,1.0,What are the couple doing with the cake?,1.0,5802.0,3.0,3.0,What is the man holding besides the cake knife?,16.0,2.0,,,,
Encode-Decode_Experiment-13-1,2379478,encoding,3.470931,0.5,0.214687,0.082201,32,16,False,0.359212,0.372775,23,12,35,35,1.0,0.363862,0.0,3873.0,3.0,4.0,What is the position of the babies?,1.0,3325.0,2.0,2.0,How many babies are visible in the scene?,17.0,1.0,,,,
Encode-Decode_Experiment-13-1,2394020,encoding,2.328615,0.764706,0.460882,0.130474,17,13,False,0.215258,0.250507,25,1,31,26,0.8387,0.216909,0.0,5040.0,1.0,2.0,What are the riders wearing on their heads?,0.0,10517.0,4.0,1.0,Where is the scene taking place?,19.0,0.0,,,,
Encode-Decode_Experiment-13-1,150472,encoding,-0.511376,0.2,0.25465,0.106869,20,4,False,0.068257,0.077041,10,20,31,30,0.9677,0.077114,1.0,3206.0,2.0,2.0,Where is the pizza slice located?,1.0,3176.0,4.0,4.0,How many women are in the scene?,22.0,2.0,,,,
Encode-Decode_Experiment-13-1,2356125,encoding,2.12238,0.454545,0.247909,0.097361,22,10,False,0.293852,0.291583,19,8,33,27,0.8182,0.293749,1.0,6255.0,1.0,1.0,Where is the luggage being moved to?,1.0,5479.0,2.0,2.0,How many uniformed staff are moving the luggage?,24.0,2.0,,,,
Encode-Decode_Experiment-13-1,2360001,encoding,0.852272,0.178571,0.120893,0.067676,28,5,False,0.281527,0.329262,12,22,34,34,1.0,0.312414,0.0,6756.0,2.0,4.0,Where are the men standing?,1.0,4500.0,4.0,4.0,What are the workers doing to the clock?,25.0,1.0,,,,
Encode-Decode_Experiment-13-1,2371471,encoding,2.665161,0.521739,0.247565,0.102873,23,12,False,0.265591,0.546979,24,8,32,32,1.0,0.335938,0.0,7127.0,1.0,3.0,What is nearest to the motorcyclists?,1.0,6087.0,2.0,2.0,What stunt is one motorcyclist performing?,26.0,1.0,,,,
Encode-Decode_Experiment-13-1,2348899,encoding,2.057856,0.47619,0.250286,0.109777,21,10,False,0.15063,0.129168,22,8,30,30,1.0,0.144907,1.0,6089.0,4.0,4.0,What is the woman doing?,1.0,6644.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),27.0,2.0,,,,
Encode-Decode_Experiment-13-1,2369373,encoding,0.563401,0.444444,0.366222,0.138839,18,8,False,0.227792,0.204199,19,7,28,26,0.9286,0.213981,1.0,4028.0,3.0,3.0,What tool is the chef using?,1.0,4322.0,3.0,3.0,What is the appearance of the oven?,28.0,2.0,,,,
Encode-Decode_Experiment-13-1,2386442,encoding,2.44309,0.695652,0.395913,0.122689,23,16,False,0.127344,0.099366,32,3,35,35,1.0,0.124946,1.0,6171.0,1.0,1.0,Who is brushing their teeth in the scene?,1.0,7296.0,3.0,3.0,What is the person on the right wearing?,29.0,2.0,,,,
Encode-Decode_Experiment-13-1,2387122,encoding,0.600094,0.461538,0.360231,0.16882,13,6,False,0.156238,0.374332,9,7,19,16,0.8421,0.261716,1.0,7180.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,1.0,5457.0,3.0,3.0,Where is the polar bear located in the scene?,30.0,2.0,,,,
Encode-Decode_Experiment-13-1,2370664,encoding,-1.017978,0.058824,0.166882,0.106151,17,1,False,0.104568,0.133365,2,24,26,26,1.0,0.13115,1.0,5084.0,4.0,4.0,How many donuts are in the scene?,1.0,3212.0,1.0,1.0,Where are the people located in the scene?,31.0,2.0,,,,
Encode-Decode_Experiment-13-1,2350974,encoding,4.241275,0.652174,0.237739,0.097715,23,15,False,0.22714,0.145314,23,4,31,27,0.871,0.217249,1.0,5577.0,4.0,4.0,Between which two objects is the child standing?,1.0,5629.0,1.0,1.0,What is the child up against?,32.0,2.0,,,,
Encode-Decode_Experiment-13-1,2409918,encoding,-1.778182,0.142857,0.505714,0.204061,7,1,False,0.100713,0.241141,2,7,10,9,0.9,0.217613,1.0,5887.0,4.0,4.0,Where are the elephants in the scene?,0.0,6895.0,4.0,2.0,What is the elephant on the right (from your perspective) doing with its trunk?,36.0,1.0,,,,
Encode-Decode_Experiment-13-1,2385550,encoding,3.342677,0.464286,0.199464,0.079224,28,13,False,0.283041,0.31204,23,11,34,34,1.0,0.292423,1.0,4891.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),1.0,3565.0,4.0,4.0,Where are the tangerines in the scene?,37.0,2.0,,,,
Encode-Decode_Experiment-13-1,2411268,encoding,0.019112,0.4,0.3966,0.1779,10,4,False,0.261656,0.271142,12,5,21,17,0.8095,0.283792,1.0,6461.0,4.0,4.0,Where is the fruit branch relative to the child?,1.0,3457.0,2.0,2.0,What is the child holding while picking fruit?,39.0,2.0,,,,
Encode-Decode_Experiment-13-1,2374670,encoding,0.226189,0.473684,0.443421,0.133796,19,9,False,0.237692,0.276194,25,7,35,32,0.9143,0.259207,1.0,5496.0,3.0,3.0,Where is the man standing relative to the vehicle?,1.0,4751.0,1.0,1.0,What vehicle sprays water in the scene?,41.0,2.0,,,,
Encode-Decode_Experiment-13-1,2344622,encoding,1.476616,0.304348,0.16613,0.093604,23,7,False,0.166774,0.290839,15,13,33,28,0.8485,0.25128,1.0,3713.0,4.0,4.0,What is the cat resting its head on?,1.0,4659.0,2.0,2.0,Where is the cat located?,44.0,2.0,,,,
Encode-Decode_Experiment-13-1,2386442,decoding,1.175095,0.571429,0.330429,0.20509,7,4,False,0.036244,0.058128,7,5,12,12,1.0,0.045363,,,,,,,,,,,,,woman man and child all burshing teeth man in purple shirt man on right woman left baby middle,32023.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2369373,decoding,-1.02837,0.333333,0.651,0.308903,3,1,False,0.078988,0.18787,10,2,12,12,1.0,0.097135,,,,,,,,,,,,,chef with white hat and apron on left placing pizza on pizza pan into oven shaped like someone with mouth open on right,33847.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2360001,decoding,-0.63251,0.222222,0.338111,0.183221,9,2,False,0.306342,0.269729,4,8,12,12,1.0,0.281933,,,,,,,,,,,,,4 men on scaffolding raising clock up on left side of building,23887.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2347400,decoding,,0.0,0.0,0.0,2,0,False,,0.041128,0,11,11,11,1.0,0.041128,,,,,,,,,,,,,two men on sofa sniffing red wine,10157.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2362704,decoding,,0.0,0.0,0.0,2,0,False,,0.108096,0,8,8,8,1.0,0.108096,,,,,,,,,,,,,two bears eating pumpkins brow bears,12264.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2344622,decoding,,1.0,1.0,0.0,3,3,False,0.171126,,9,0,10,9,0.9,0.16143,,,,,,,,,,,,,brown spripyish cat asleep on blue blanket on desk on left man typing on keybpard next to cat on right,31150.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,150472,decoding,,0.0,0.0,0.0,1,0,True,,0.108412,0,7,7,7,1.0,0.108412,,,,,,,,,,,,,two girls on street pretending to eat on big pizza slice on paper plate,20883.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2387122,decoding,,1.0,1.0,0.0,1,1,True,0.194195,,7,0,8,7,0.875,0.185302,,,,,,,,,,,,,polar bear in water hands on glass man taking photo of ot,13537.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2394020,decoding,,,,,0,0,True,,0.127252,0,7,7,7,1.0,0.127252,,,,,,,,,,,,,two men middle aged in cow boy hats riding two horses along beach,14734.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2385851,decoding,,0.0,0.0,0.0,2,0,False,,0.204618,0,5,5,5,1.0,0.204618,,,,,,,,,,,,,two men carrying red suitcases through underpass thing,21170.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2379478,decoding,-0.020923,0.666667,0.673,0.302699,3,2,False,0.425838,0.841387,5,2,7,7,1.0,0.544567,,,,,,,,,,,,,two babie drink milk next to eachother out of bottle while lying on a bed,21189.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2397102,decoding,,,,,0,0,True,,0.071473,0,13,13,13,1.0,0.071473,,,,,,,,,,,,,woman in bright pink dress on left and man on right in suit holding beer bottle both cut cake together cake white woth colourful accents,38392.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2374670,decoding,,0.0,0.0,0.0,1,0,True,,0.175631,0,6,6,6,1.0,0.175631,,,,,,,,,,,,,one man driving red truck on road another on back with spray coming out of back at bottom,25600.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2350974,decoding,1.629215,1.0,0.664,0.206234,7,7,False,0.32087,,9,0,9,9,1.0,0.32087,,,,,,,,,,,,,dont remember,8635.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2408717,decoding,,0.0,0.0,0.0,1,0,True,,0.067754,0,8,8,8,1.0,0.067754,,,,,,,,,,,,,four girls carry 4 surfboards two red towards the ocean,24004.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2347025,decoding,,1.0,1.0,0.0,3,3,False,0.101435,,8,0,9,8,0.8889,0.119073,,,,,,,,,,,,,mum carrying baby on back baby holding umbrella,13789.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2383555,decoding,-0.710343,0.0,0.06875,0.096784,8,0,False,,0.19994,0,14,14,14,1.0,0.19994,,,,,,,,,,,,,four people on boat one rowing one carrying baby,15271.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2370664,decoding,,,,,0,0,True,,0.249416,0,12,12,12,1.0,0.249416,,,,,,,,,,,,,two people eating pink donuts,9069.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2371471,decoding,,1.0,1.0,0.0,1,1,True,0.065211,,5,0,5,5,1.0,0.065211,,,,,,,,,,,,,two stuntmen two motor bikes one on left riding through air one on right doing handstand in air towards a dirt ramp,25356.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2367132,decoding,,0.0,0.0,0.0,1,0,True,,0.031642,0,4,5,4,0.8,0.03879,,,,,,,,,,,,,girl on sofa two dad looking men playing wii with contoller in both hands,21863.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2412687,decoding,,0.0,0.0,0.0,1,0,True,,0.021042,0,17,17,17,1.0,0.021042,,,,,,,,,,,,,dont remeber,3174.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2385550,decoding,,1.0,1.0,0.0,1,1,True,0.282991,,6,0,6,6,1.0,0.282991,,,,,,,,,,,,,boy on left younger girl on right both have tangerines in mouth boy is wearing a hoodie woth different coloured inside of hood,35353.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2345035,decoding,,,,,0,0,True,,0.267966,0,6,6,6,1.0,0.267966,,,,,,,,,,,,,two girls on left chasing after ball people in back ground on a feild,16715.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2356125,decoding,,,,,0,0,True,,0.015553,0,14,14,14,1.0,0.015553,,,,,,,,,,,,,four people two helping suitycase onto belt two standing on left two other suitcases in image,28225.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2409918,decoding,,0.0,0.0,0.0,1,0,True,,0.019074,0,11,11,11,1.0,0.019074,,,,,,,,,,,,,two men two elephants in water one fed plants on right,13211.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2411268,decoding,,,,,0,0,True,,0.085822,0,5,5,5,1.0,0.085822,,,,,,,,,,,,,dont remeber,2924.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2349475,decoding,0.733089,0.333333,0.163,0.23235,3,1,False,0.101825,0.16438,2,6,8,8,1.0,0.148741,,,,,,,,,,,,,three people one blender in garden one hold lid one ride bike to power it,17671.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2348899,decoding,0.018788,0.666667,0.661,0.301609,3,2,False,0.161789,0.018824,4,3,7,7,1.0,0.100518,,,,,,,,,,,,,three men one woman shes playing with mans pink and whote stripe tie,17678.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2410309,decoding,0.012783,0.333333,0.3305,0.221655,6,2,False,0.21398,0.276952,4,7,11,11,1.0,0.254053,,,,,,,,,,,,,babay on right mum on left on sofa both on keyboards on two different laptops,19773.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-13-1,2356991,decoding,,0.0,0.0,0.0,8,0,False,,0.053085,0,15,15,15,1.0,0.053085,,,,,,,,,,,,,man closest dove to floor man behind standing up ready to catch ball,17896.0,30.0,Which description best matches the image?
