SubjectID,StimID,Phase,svg_z,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n,mean_salience_relational,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question
Encode-Decode_Experiment-11-1,2347400,encoding,1.436542,0.318182,0.179818,0.096317,22,7,False,0.235781,0.188421,14,14,38,28,0.7368,0.237335,1.0,3737.0,3.0,3.0,What are the men doing with the wine?,1.0,2667.0,1.0,1.0,What are the men sitting on in the scene?,11.0,2.0,,,,
Encode-Decode_Experiment-11-1,2356991,encoding,0.951975,0.241379,0.166828,0.078313,29,7,False,0.12271,0.17492,14,20,37,34,0.9189,0.14964,1.0,6140.0,1.0,1.0,How is the player on the left (from your perspective) reaching the base?,1.0,6431.0,2.0,2.0,What is the current action of the gloved player on the base?,12.0,2.0,,,,
Encode-Decode_Experiment-11-1,2371471,encoding,1.885618,0.44,0.25408,0.098599,25,11,False,0.261174,0.606556,21,10,31,31,1.0,0.372587,0.0,4957.0,1.0,3.0,What is nearest to the motorcyclists?,1.0,6247.0,2.0,2.0,What stunt is one motorcyclist performing?,14.0,1.0,,,,
Encode-Decode_Experiment-11-1,2411268,encoding,0.740941,0.294118,0.217059,0.104001,17,5,False,0.215979,0.289461,15,12,34,27,0.7941,0.236921,1.0,3943.0,2.0,2.0,What is the child holding while picking fruit?,1.0,5672.0,4.0,4.0,Where is the fruit branch relative to the child?,15.0,2.0,,,,
Encode-Decode_Experiment-11-1,2408717,encoding,-0.470886,0.16,0.19976,0.084437,25,4,False,0.350207,0.289281,8,19,34,27,0.7941,0.298228,1.0,3767.0,3.0,3.0,What are the surfers doing with the surfboards?,1.0,2533.0,2.0,2.0,How many surfers are in the scene?,16.0,2.0,,,,
Encode-Decode_Experiment-11-1,2410309,encoding,-0.011677,0.136364,0.137364,0.085637,22,3,False,0.308537,0.292408,7,24,34,31,0.9118,0.315882,1.0,3041.0,4.0,4.0,How many laptops or electronic devices are visible?,1.0,3278.0,2.0,2.0,What is the baby touching?,17.0,2.0,,,,
Encode-Decode_Experiment-11-1,2349475,encoding,-0.11116,0.173913,0.184609,0.096219,23,4,False,0.062321,0.052886,7,20,35,27,0.7714,0.078727,1.0,4349.0,3.0,3.0,Which part of the blender is the woman holding?,1.0,3378.0,1.0,1.0,What is the man doing to power the blender?,19.0,2.0,,,,
Encode-Decode_Experiment-11-1,2385851,encoding,-1.019643,0.086957,0.172261,0.083661,23,2,False,0.158952,0.177844,5,21,32,26,0.8125,0.207879,1.0,3774.0,3.0,3.0,Where are the men?,1.0,2739.0,2.0,2.0,What are the men doing with the suitcases?,20.0,2.0,,,,
Encode-Decode_Experiment-11-1,2387122,encoding,1.141207,0.47619,0.339095,0.120132,21,10,False,0.139046,0.109506,20,5,28,25,0.8929,0.136233,1.0,5174.0,3.0,3.0,Where is the polar bear located in the scene?,1.0,4770.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,21.0,2.0,,,,
Encode-Decode_Experiment-11-1,2345035,encoding,0.405641,0.16129,0.131161,0.074275,31,5,False,0.213296,0.22694,7,27,37,34,0.9189,0.213018,1.0,3135.0,2.0,2.0,Who runs toward the football in the scene?,1.0,4557.0,3.0,3.0,What are the people doing with the football?,22.0,2.0,,,,
Encode-Decode_Experiment-11-1,2397102,encoding,0.749626,0.3,0.22015,0.10652,20,6,False,0.173613,0.169396,16,12,30,28,0.9333,0.165927,1.0,3272.0,1.0,1.0,What are the couple doing with the cake?,1.0,4218.0,3.0,3.0,What is the man holding besides the cake knife?,23.0,2.0,,,,
Encode-Decode_Experiment-11-1,2383555,encoding,0.038668,0.222222,0.218778,0.089077,27,6,False,0.214496,0.127001,13,18,34,31,0.9118,0.177751,1.0,3165.0,4.0,4.0,What is the woman at the back doing in the boat?,1.0,2862.0,2.0,2.0,Who is holding the child in the boat?,24.0,2.0,,,,
Encode-Decode_Experiment-11-1,2394020,encoding,1.411591,0.75,0.541625,0.147617,16,12,False,0.284873,,20,0,25,20,0.8,0.280133,1.0,4892.0,2.0,2.0,What are the riders wearing on their heads?,1.0,2807.0,1.0,1.0,Where is the scene taking place?,27.0,2.0,,,,
Encode-Decode_Experiment-11-1,2374670,encoding,1.722857,0.44,0.25392,0.108007,25,11,False,0.236601,0.256587,19,14,35,33,0.9429,0.242823,1.0,4330.0,1.0,1.0,What vehicle sprays water in the scene?,0.0,6666.0,4.0,3.0,Where is the man standing relative to the vehicle?,29.0,1.0,,,,
Encode-Decode_Experiment-11-1,2385550,encoding,1.638093,0.285714,0.159679,0.076941,28,8,False,0.232533,0.234815,16,16,34,32,0.9412,0.232809,1.0,3325.0,4.0,4.0,Where are the tangerines in the scene?,1.0,5641.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),30.0,2.0,,,,
Encode-Decode_Experiment-11-1,2412687,encoding,0.152419,0.357143,0.334429,0.149025,14,5,False,0.098331,0.218764,12,12,29,24,0.8276,0.141215,1.0,3151.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,5574.0,3.0,3.0,What is the human's body position?,34.0,2.0,,,,
Encode-Decode_Experiment-11-1,2409918,encoding,0.354383,0.36,0.32392,0.101811,25,9,False,0.147662,0.187722,21,12,35,33,0.9429,0.172968,1.0,3977.0,4.0,4.0,Where are the elephants in the scene?,1.0,4189.0,2.0,2.0,What is the elephant on the right (from your perspective) doing with its trunk?,35.0,2.0,,,,
Encode-Decode_Experiment-11-1,2347025,encoding,0.686526,0.75,0.6718,0.113907,20,15,False,0.137319,0.055183,30,1,32,31,0.9688,0.13769,1.0,4062.0,1.0,1.0,Where is the baby in relation to the mother?,0.0,4582.0,3.0,2.0,Who is holding the umbrella in the scene?,43.0,1.0,,,,
Encode-Decode_Experiment-11-1,2348899,encoding,3.835123,0.52,0.19808,0.08394,25,13,False,0.194244,0.172049,21,11,32,32,1.0,0.186614,1.0,3377.0,4.0,4.0,What is the woman doing?,1.0,9406.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),46.0,2.0,,,,
Encode-Decode_Experiment-11-1,2379478,encoding,-0.019075,0.285714,0.288429,0.142295,14,4,False,0.4593,0.376932,10,7,18,17,0.9444,0.444714,1.0,2193.0,2.0,2.0,How many babies are visible in the scene?,1.0,5005.0,4.0,4.0,What is the position of the babies?,47.0,2.0,,,,
Encode-Decode_Experiment-11-1,2347025,decoding,,1.0,1.0,0.0,1,1,True,0.102139,,14,0,14,14,1.0,0.102139,,,,,,,,,,,,,there was an old woman with a baby on her back carrying the pink umbrella,26319.0,1.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2350974,decoding,0.908168,0.545455,0.408,0.151354,11,6,False,0.185821,0.368253,10,6,16,16,1.0,0.254233,,,,,,,,,,,,,there was a man holding a beer glass or can,34093.0,2.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2410309,decoding,0.766438,0.833333,0.666,0.218326,6,5,False,0.148439,,17,0,17,17,1.0,0.148439,,,,,,,,,,,,,a woman with a laptop and beside her a baby touching a keyboard of a laptop. some drink plastic bottle in between them,25364.0,3.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2394020,decoding,1.496087,1.0,0.672333,0.219016,6,6,False,0.180755,,10,0,13,10,0.7692,0.139833,,,,,,,,,,,,,two men riding horses on a beach wearing cowboy hats and boots,13614.0,4.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2360001,decoding,3.366478,0.444444,0.092667,0.104494,9,4,False,0.26909,0.270097,11,4,15,15,1.0,0.269358,,,,,,,,,,,,,4 men standing on something raising a big clock,23472.0,5.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,150472,decoding,-0.6025,0.111111,0.205,0.155832,9,1,False,0.086486,0.120417,6,12,18,18,1.0,0.109106,,,,,,,,,,,,,two women sharing a pizza pslice on a paper plate. on of them had glasses,25174.0,6.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2356125,decoding,,0.0,0.0,0.0,4,0,False,,0.084856,0,18,18,18,1.0,0.084856,,,,,,,,,,,,,two uniformed officers keeping bags on the conveyor belt. four officers in total but only two helping with the bags,40600.0,7.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2356991,decoding,,0.0,0.0,0.0,7,0,False,,0.032614,0,16,16,16,1.0,0.032614,,,,,,,,,,,,,one boy sliding towards the base headfirst. the other boy trying to catch the ball,30802.0,8.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2385851,decoding,-0.80044,0.0,0.064833,0.080997,12,0,False,,0.254745,0,17,17,17,1.0,0.254745,,,,,,,,,,,,,two men under a covered area carrying red suitcases,18940.0,9.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2344622,decoding,,0.0,0.0,0.0,6,0,False,,0.214105,0,16,16,16,1.0,0.214105,,,,,,,,,,,,,a cat sleeping on a blue blanket next to a keyboard which has a hand on it,17160.0,10.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2374670,decoding,0.566289,0.625,0.507,0.208374,8,5,False,0.240827,0.224487,15,2,17,17,1.0,0.238904,,,,,,,,,,,,,a man standing at the back of a redd truck that is sparying water on what look slike a field,23654.0,11.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2367132,decoding,0.788538,0.833333,0.662167,0.217068,6,5,False,0.074967,0.082947,13,1,14,14,1.0,0.075537,,,,,,,,,,,,,two men playing a game with the remote controls in both their hands. a girl sitting on the couch behind them,28850.0,12.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2370664,decoding,,0.0,0.0,0.0,2,0,False,,0.153926,0,11,13,11,0.8462,0.162381,,,,,,,,,,,,,three people standing on a street eating one donut each,13105.0,13.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2386442,decoding,-0.167089,0.25,0.275417,0.152114,12,3,False,0.072454,0.073438,8,9,17,17,1.0,0.072975,,,,,,,,,,,,,"one man one woman and a child brushing their teeth. man wearing purple shirt, child wearing checked shirt and woman wearing triped shirt",31046.0,14.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2345035,decoding,-1.604968,0.0,0.327571,0.204098,7,0,False,,0.201564,0,12,14,12,0.8571,0.179982,,,,,,,,,,,,,two girls from diferent teams chasing a football during a match played on a football field,26199.0,15.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2379478,decoding,-0.196456,0.3,0.3334,0.170013,10,3,False,0.476113,0.426047,7,11,20,18,0.9,0.401658,,,,,,,,,,,,,two babies lying down on a bed drinking milk from a baby bottle,16120.0,16.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2385550,decoding,2.628302,0.75,0.340167,0.155931,12,9,False,0.217815,0.557702,13,4,17,17,1.0,0.297788,,,,,,,,,,,,,"two children, one boy and one girl with tangerines in their mouth",16245.0,17.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2412687,decoding,,0.0,0.0,0.0,3,0,False,,0.040606,0,15,16,15,0.9375,0.040792,,,,,,,,,,,,,a man holding out a red frisbee which the dog is trying to take with its mouth,18813.0,18.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2362704,decoding,-1.010002,0.0,0.133625,0.132302,8,0,False,,0.13404,0,17,17,17,1.0,0.13404,,,,,,,,,,,,,"two bears eating something which looks like a pumpkin, something orange",29454.0,19.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2408717,decoding,,0.0,0.0,0.0,2,0,False,,0.129702,0,14,15,14,0.9333,0.125304,,,,,,,,,,,,,4 women on a beach carrying one surfboard each. 2 women have white surfboards and the other two have a neon green surfbpard,32694.0,20.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2348899,decoding,1.539349,1.0,0.667167,0.216217,6,6,False,0.126331,,16,0,16,16,1.0,0.126331,,,,,,,,,,,,,a man sitting with 2 of his male friends standing next to him. a woman touching his pink and white tie,29580.0,21.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2369373,decoding,,1.0,1.0,0.0,1,1,True,0.194763,,13,0,15,13,0.8667,0.170066,,,,,,,,,,,,,dont remember,15477.0,22.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2387122,decoding,-1.520218,0.25,0.6595,0.269369,4,1,False,0.194792,0.305626,3,10,15,13,0.8667,0.243299,,,,,,,,,,,,,a polar bear in water behind a glass facade and a man looking at him with a camera around his neck,22692.0,23.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2371471,decoding,,1.0,1.0,0.0,2,2,False,0.090958,,13,0,14,13,0.9286,0.085034,,,,,,,,,,,,,"two stuntmen on bikes in the air, one of them just sitting and the other doing a handstand while in air",31523.0,24.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2397102,decoding,,0.0,0.0,0.0,4,0,False,,0.06097,0,15,16,15,0.9375,0.057202,,,,,,,,,,,,,"a couple cutting a cake, the man has a beer in his hand. a guinness",16383.0,25.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2409918,decoding,,0.0,0.0,0.0,4,0,False,,0.079768,0,16,16,16,1.0,0.079768,,,,,,,,,,,,,two elephants in water with one man on each. the elephant on the right is eating a plant,21386.0,26.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2383555,decoding,-0.22152,0.083333,0.105333,0.099314,12,1,False,0.115434,0.14075,3,14,17,17,1.0,0.136282,,,,,,,,,,,,,dont remember,12147.0,27.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2411268,decoding,-1.319625,0.166667,0.484833,0.241104,6,1,False,0.060733,0.078666,6,8,17,14,0.8235,0.075235,,,,,,,,,,,,,dont remember,17374.0,28.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2347400,decoding,0.004447,0.333333,0.332333,0.224843,6,2,False,0.08957,0.077621,5,5,10,10,1.0,0.083595,,,,,,,,,,,,,two men smelling a glass of red wine each,11968.0,29.0,Which description best matches the image?
Encode-Decode_Experiment-11-1,2349475,decoding,0.87865,0.4,0.2556,0.164343,10,4,False,0.074185,0.069463,11,5,16,16,1.0,0.07271,,,,,,,,,,,,,a man cycling to power a blender. a woman holding the top lid of the blender and someone standing in the background,23780.0,30.0,Which description best matches the image?
